match_id,donation_wish_id,relief_request_id,matched_quantity,donor_id,shelter_id,relief_item_id,status,matched_at,delivery_scheduled_at,delivery_completed_at,verified_at,delivery_company,tracking_number,delivery_address,created_at,updated_at
match_002879,wish_000926,request_000167,9,user_003631,SH_018995,relief_item_000327,취소,2025-09-16T21:19:11,2025-09-17T21:19:11,2025-09-18T15:19:11,2025-09-18T18:19:11,한진택배,TRK140588463,"제주특별자치도 제주시 천수로11길 10 (일도이동, 동남2차아파트)",2025-09-16T21:19:11,2025-09-16T21:19:11
match_002880,wish_016146,request_002634,4,user_008416,SH_000963,relief_item_000800,취소,2025-09-16T21:18:32,2025-09-17T21:18:32,2025-09-18T06:18:32,2025-09-18T12:18:32,롯데택배,TRK376537399,"부산광역시 해운대구 세실로 158 (좌동, 동부아파트)",2025-09-16T21:18:32,2025-09-16T21:18:32
match_002881,wish_008152,request_003989,7,user_007654,SH_006612,relief_item_000350,매칭완료,2025-09-16T21:19:03,2025-09-18T21:19:03,2025-09-19T04:19:03,2025-09-19T09:19:03,CJ대한통운,TRK507627191,"경기도 수원시 팔달구 덕영대로697번길 48 (화서동, 화서주공아파트)",2025-09-16T21:19:03,2025-09-16T21:19:03
match_002882,wish_022361,request_006403,2,user_008060,SH_006271,relief_item_000153,취소,2025-09-16T21:18:45,2025-09-17T21:18:45,2025-09-18T12:18:45,2025-09-18T13:18:45,CJ대한통운,TRK817340373,"울산광역시 중구 산전길 29 (동동, 현대골든타워)",2025-09-16T21:18:45,2025-09-16T21:18:45
match_002883,wish_028116,request_006390,19,user_001559,SH_011563,relief_item_000087,배송완료,2025-09-16T21:19:16,2025-09-18T21:19:16,2025-09-19T06:19:16,2025-09-19T08:19:16,우체국택배,TRK888910546,경기도 성남시 중원구 둔촌대로 484 (상대원동),2025-09-16T21:19:16,2025-09-16T21:19:16
match_002884,wish_016001,request_003393,7,user_005961,SH_022826,relief_item_000724,검수완료,2025-09-16T21:18:00,2025-09-17T21:18:00,2025-09-18T06:18:00,2025-09-18T12:18:00,한진택배,TRK429845379,"경기도 용인시 수지구 신봉2로 60, 웰스톤시티 (신봉동)",2025-09-16T21:18:00,2025-09-16T21:18:00
match_002885,wish_022953,request_001929,1,user_009305,SH_014904,relief_item_000041,검수완료,2025-09-16T21:18:18,2025-09-19T21:18:18,2025-09-21T06:18:18,2025-09-21T10:18:18,한진택배,TRK559525526,"서울특별시 강서구 방화대로48길 40 (방화동, 방화2단지아파트)",2025-09-16T21:18:18,2025-09-16T21:18:18
match_002886,wish_003792,request_002203,17,user_004183,SH_022206,relief_item_000496,배송중,2025-09-16T21:19:17,2025-09-18T21:19:17,2025-09-19T07:19:17,2025-09-19T11:19:17,CJ대한통운,TRK864396317,"부산광역시 연제구 쌍미천로84번길 2 (연산동, 서전기아타운)",2025-09-16T21:19:17,2025-09-16T21:19:17
match_002887,wish_009558,request_003160,1,user_007691,SH_014816,relief_item_000117,취소,2025-09-16T21:19:45,2025-09-17T21:19:45,2025-09-18T17:19:45,2025-09-18T18:19:45,한진택배,TRK183750309,"인천광역시 서구 서달로 33 (석남동, 서보아파트)",2025-09-16T21:19:45,2025-09-16T21:19:45
match_002888,wish_013857,request_002503,1,user_003571,SH_009164,relief_item_000341,검수완료,2025-09-16T21:19:18,2025-09-18T21:19:18,2025-09-19T13:19:18,2025-09-19T16:19:18,한진택배,TRK485762889,강원특별자치도 고성군 간성읍 수성로 126(고성석미모닝파크),2025-09-16T21:19:18,2025-09-16T21:19:18
match_002889,wish_020572,request_004245,6,user_002550,SH_009880,relief_item_000088,배송중,2025-09-16T21:19:10,2025-09-19T21:19:10,2025-09-20T21:19:10,2025-09-21T02:19:10,우체국택배,TRK420570423,"서울특별시 송파구 송파대로37길 29 (가락동, 송파 동부센트레빌)",2025-09-16T21:19:10,2025-09-16T21:19:10
match_002890,wish_021578,request_009741,4,user_001061,SH_000956,relief_item_000894,배송완료,2025-09-16T21:19:15,2025-09-17T21:19:15,2025-09-18T21:19:15,2025-09-19T01:19:15,우체국택배,TRK995364868,"부산광역시 해운대구 대천로103번길 61 (좌동, 엘지아파트)",2025-09-16T21:19:15,2025-09-16T21:19:15
match_002891,wish_025054,request_004630,3,user_000140,SH_017440,relief_item_000921,검수완료,2025-09-16T21:18:57,2025-09-19T21:18:57,2025-09-21T00:18:57,2025-09-21T03:18:57,한진택배,TRK820762466,"서울특별시 도봉구 삼양로 602 (쌍문동, 에드가쌍문)",2025-09-16T21:18:57,2025-09-16T21:18:57
match_002892,wish_015315,request_003517,2,user_005110,SH_014057,relief_item_000161,배송완료,2025-09-16T21:19:50,2025-09-19T21:19:50,2025-09-20T09:19:50,2025-09-20T12:19:50,CJ대한통운,TRK697341978,"경기도 고양시 덕양구 혜음로 301, 올림픽컨츄리클럽 (벽제동)",2025-09-16T21:19:50,2025-09-16T21:19:50
match_002893,wish_001899,request_002416,4,user_003851,SH_007229,relief_item_000170,배송완료,2025-09-16T21:19:49,2025-09-19T21:19:49,2025-09-21T08:19:49,2025-09-21T12:19:49,한진택배,TRK406065659,"서울특별시 구로구 남부순환로95길 88 (개봉동, 두산아파트)",2025-09-16T21:19:49,2025-09-16T21:19:49
match_002895,wish_010355,request_007994,10,user_001331,SH_006009,relief_item_000157,매칭완료,2025-09-16T21:18:34,2025-09-18T21:18:34,2025-09-19T21:18:34,2025-09-20T03:18:34,롯데택배,TRK280195364,충청북도 청주시 상당구 가덕면 은행상야로 425,2025-09-16T21:18:34,2025-09-16T21:18:34
match_002897,wish_011612,request_000709,1,user_005206,SH_010682,relief_item_000854,배송완료,2025-09-16T21:19:17,2025-09-19T21:19:17,2025-09-20T01:19:17,2025-09-20T06:19:17,한진택배,TRK377746215,"경상남도 창원시 진해구 여좌로 7, 동호빌딩 지하1층 (여좌동)",2025-09-16T21:19:17,2025-09-16T21:19:17
match_002899,wish_001145,request_002237,2,user_005163,SH_017568,relief_item_000662,검수완료,2025-09-16T21:18:52,2025-09-18T21:18:52,2025-09-20T00:18:52,2025-09-20T06:18:52,한진택배,TRK429544471,"서울특별시 동작구 흑석한강로 27(흑석동, 흑석한강푸르지오)",2025-09-16T21:18:52,2025-09-16T21:18:52
match_002900,wish_016915,request_000510,1,user_008106,SH_000459,relief_item_000678,취소,2025-09-16T21:19:38,2025-09-18T21:19:38,2025-09-19T15:19:38,2025-09-19T16:19:38,롯데택배,TRK824124679,,2025-09-16T21:19:38,2025-09-16T21:19:38
match_002902,wish_024879,request_008752,2,user_000358,SH_008328,relief_item_000645,배송중,2025-09-16T21:18:56,2025-09-18T21:18:56,2025-09-19T19:18:56,2025-09-20T00:18:56,롯데택배,TRK775952611,"경상남도 창원시 진해구 남의로116번길 26-0 (두동, 마천산장)",2025-09-16T21:18:56,2025-09-16T21:18:56
match_002903,wish_010322,request_001312,2,user_009003,SH_010337,relief_item_000419,취소,2025-09-16T21:17:57,2025-09-19T21:17:57,2025-09-21T06:17:57,2025-09-21T07:17:57,우체국택배,TRK324196070,"서울특별시 관악구 문성로16다길 135 (신림동, 민방위교육장)",2025-09-16T21:17:57,2025-09-16T21:17:57
match_002904,wish_025196,request_005242,4,user_009259,SH_021803,relief_item_000782,매칭완료,2025-09-16T21:18:41,2025-09-19T21:18:41,2025-09-20T13:18:41,2025-09-20T16:18:41,롯데택배,TRK428069591,"경기도 고양시 덕양구 어울림로 33, 고양어울림누리 (성사동)",2025-09-16T21:18:41,2025-09-16T21:18:41
match_002905,wish_023343,request_002765,1,user_002267,SH_002838,relief_item_000484,매칭완료,2025-09-16T21:19:42,2025-09-18T21:19:42,2025-09-19T03:19:42,2025-09-19T05:19:42,롯데택배,TRK611310911,경기도 수원시 팔달구 향교로3번길 56-3 (매산로1가),2025-09-16T21:19:42,2025-09-16T21:19:42
match_002907,wish_008120,request_002804,2,user_008267,SH_021475,relief_item_000226,배송완료,2025-09-16T21:18:45,2025-09-17T21:18:45,2025-09-18T22:18:45,2025-09-19T02:18:45,롯데택배,TRK137648353,"서울특별시 중랑구 용마산로115길 109 (망우동, 한일써너스빌리젠시2단지)",2025-09-16T21:18:45,2025-09-16T21:18:45
match_002909,wish_024082,request_004930,1,user_007002,SH_018075,relief_item_000417,검수완료,2025-09-16T21:19:23,2025-09-17T21:19:23,2025-09-19T09:19:23,2025-09-19T10:19:23,롯데택배,TRK788571546,부산광역시 수영구 수영로741번길 20 (현대아파트),2025-09-16T21:19:23,2025-09-16T21:19:23
match_002910,wish_014288,request_001087,7,user_008000,SH_010785,relief_item_000188,배송완료,2025-09-16T21:18:02,2025-09-17T21:18:02,2025-09-19T18:18:02,2025-09-19T22:18:02,한진택배,TRK367412458,경기도 성남시 분당구 판교역로 160 (백현동),2025-09-16T21:18:02,2025-09-16T21:18:02
match_002911,wish_009489,request_006283,3,user_000287,SH_013616,relief_item_000895,배송완료,2025-09-16T21:19:07,2025-09-19T21:19:07,2025-09-21T20:19:07,2025-09-22T02:19:07,한진택배,TRK163233121,전라남도 영광군 영광읍 중앙로 204,2025-09-16T21:19:07,2025-09-16T21:19:07
match_002912,wish_009845,request_006904,5,user_008859,SH_001552,relief_item_000747,배송완료,2025-09-16T21:19:50,2025-09-19T21:19:50,2025-09-21T05:19:50,2025-09-21T09:19:50,한진택배,TRK140932577,"인천광역시 연수구 선학로 100 (선학동, 금호아파트)",2025-09-16T21:19:50,2025-09-16T21:19:50
match_002913,wish_012470,request_004911,3,user_003629,SH_014776,relief_item_000256,배송중,2025-09-16T21:18:38,2025-09-19T21:18:38,2025-09-21T10:18:38,2025-09-21T16:18:38,롯데택배,TRK106949069,서울특별시 관악구 남부순환로 1660 (신림동),2025-09-16T21:18:38,2025-09-16T21:18:38
match_002914,wish_003804,request_008255,17,user_001050,SH_008588,relief_item_000754,검수완료,2025-09-16T21:19:08,2025-09-18T21:19:08,2025-09-20T08:19:08,2025-09-20T11:19:08,우체국택배,TRK616345138,"대구광역시 북구 대천로7길 40, 302동 (읍내동, 칠곡산호한양아파트)",2025-09-16T21:19:08,2025-09-16T21:19:08
match_002916,wish_003500,request_000441,1,user_006066,SH_012135,relief_item_000452,취소,2025-09-16T21:18:51,2025-09-19T21:18:51,2025-09-20T01:18:51,2025-09-20T07:18:51,우체국택배,TRK337360519,"강원특별자치도 삼척시 진주로 12-21 (남양동, 중앙시장)",2025-09-16T21:18:51,2025-09-16T21:18:51
match_002917,wish_001034,request_003319,10,user_007750,SH_015282,relief_item_000451,취소,2025-09-16T21:18:43,2025-09-17T21:18:43,2025-09-18T07:18:43,2025-09-18T12:18:43,롯데택배,TRK189651463,"서울특별시 은평구 통일로87길 5-9 (갈현동, 수정목욕탕)",2025-09-16T21:18:43,2025-09-16T21:18:43
match_002919,wish_014763,request_004674,6,user_005577,SH_008295,relief_item_000552,배송완료,2025-09-16T21:18:55,2025-09-18T21:18:55,2025-09-20T16:18:55,2025-09-20T19:18:55,우체국택배,TRK618316558,"서울특별시 동작구 매봉로6길 16, 노량진근린공원 (본동)",2025-09-16T21:18:55,2025-09-16T21:18:55
match_002920,wish_014721,request_009540,3,user_005185,SH_006263,relief_item_000714,매칭완료,2025-09-16T21:19:25,2025-09-18T21:19:25,2025-09-19T14:19:25,2025-09-19T15:19:25,한진택배,TRK458178704,"인천광역시 미추홀구 석정로 360 (주안동, 주안태화아파트)",2025-09-16T21:19:25,2025-09-16T21:19:25
match_002922,wish_020459,request_002206,1,user_003250,SH_009343,relief_item_000131,검수완료,2025-09-16T21:19:26,2025-09-19T21:19:26,2025-09-20T11:19:26,2025-09-20T17:19:26,CJ대한통운,TRK244687487,"충청북도 청주시 서원구 모충로12번길 4 (개신동, 송학아파트)",2025-09-16T21:19:26,2025-09-16T21:19:26
match_002924,wish_022110,request_009458,2,user_004228,SH_001879,relief_item_000966,매칭완료,2025-09-16T21:19:33,2025-09-17T21:19:33,2025-09-18T01:19:33,2025-09-18T03:19:33,CJ대한통운,TRK903508883,"충청북도 제천시 원뜰로 25(천남동, 제천 신원아침도시 더퍼스트)",2025-09-16T21:19:33,2025-09-16T21:19:33
match_002925,wish_002609,request_006143,3,user_006642,SH_000705,relief_item_000543,매칭완료,2025-09-16T21:19:52,2025-09-18T21:19:52,2025-09-20T09:19:52,2025-09-20T11:19:52,롯데택배,TRK252903704,"충청북도 충주시 행정1길 8 (목행동, 영무 예다음 2차)",2025-09-16T21:19:52,2025-09-16T21:19:52
match_002926,wish_013325,request_001660,2,user_004537,SH_018224,relief_item_000351,매칭완료,2025-09-16T21:18:20,2025-09-18T21:18:20,2025-09-19T10:18:20,2025-09-19T11:18:20,한진택배,TRK916185827,"경기도 안양시 동안구 동안로 지하 130 (호계동, 범계역)",2025-09-16T21:18:20,2025-09-16T21:18:20
match_002927,wish_016349,request_007538,4,user_009767,SH_014268,relief_item_000947,검수완료,2025-09-16T21:19:56,2025-09-17T21:19:56,2025-09-18T15:19:56,2025-09-18T21:19:56,CJ대한통운,TRK997628190,"경기도 의정부시 장곡로 240 (장암동, 장암동아아파트)",2025-09-16T21:19:56,2025-09-16T21:19:56
match_002928,wish_009044,request_008654,5,user_003545,SH_022156,relief_item_000634,매칭완료,2025-09-16T21:18:10,2025-09-18T21:18:10,2025-09-20T17:18:10,2025-09-20T19:18:10,한진택배,TRK708031622,"경상북도 구미시 신비로7길 9, 신평2동 행정복지센터 (신평동)",2025-09-16T21:18:10,2025-09-16T21:18:10
match_002929,wish_011881,request_002195,8,user_000325,SH_008867,relief_item_000684,취소,2025-09-16T21:17:59,2025-09-18T21:17:59,2025-09-20T13:17:59,2025-09-20T17:17:59,CJ대한통운,TRK490377226,전라남도 광양시 광양읍 읍성3길 14,2025-09-16T21:17:59,2025-09-16T21:17:59
match_002931,wish_013542,request_001459,7,user_004848,SH_010153,relief_item_000437,검수완료,2025-09-16T21:18:57,2025-09-17T21:18:57,2025-09-18T23:18:57,2025-09-19T04:18:57,CJ대한통운,TRK897402176,"경기도 성남시 분당구 황새울로200번길 45, 롯데백화점 분당점 (수내동)",2025-09-16T21:18:57,2025-09-16T21:18:57
match_002932,wish_000943,request_000357,1,user_004799,SH_005219,relief_item_000741,검수완료,2025-09-16T21:19:51,2025-09-17T21:19:51,2025-09-18T17:19:51,2025-09-18T21:19:51,롯데택배,TRK768514448,충청남도 부여군 부여읍 계백로 321 (백제초등학교),2025-09-16T21:19:51,2025-09-16T21:19:51
match_002933,wish_015984,request_006289,1,user_003842,SH_014926,relief_item_000890,배송완료,2025-09-16T21:19:27,2025-09-19T21:19:27,2025-09-20T07:19:27,2025-09-20T10:19:27,롯데택배,TRK420698589,경상남도 거창군 거창읍 죽전7길 13 (무지개아파트),2025-09-16T21:19:27,2025-09-16T21:19:27
match_002934,wish_026120,request_007335,5,user_004026,SH_005359,relief_item_000121,배송완료,2025-09-16T21:19:46,2025-09-18T21:19:46,2025-09-19T02:19:46,2025-09-19T08:19:46,롯데택배,TRK269796190,충청남도 서천군 장항읍 신화송로130번길 75,2025-09-16T21:19:46,2025-09-16T21:19:46
match_002935,wish_012497,request_009965,9,user_007993,SH_014902,relief_item_000079,취소,2025-09-16T21:18:21,2025-09-19T21:18:21,2025-09-21T21:18:21,2025-09-22T03:18:21,롯데택배,TRK752578943,"서울특별시 금천구 시흥대로 110 (시흥동, 대순진리회연수원)",2025-09-16T21:18:21,2025-09-16T21:18:21
match_002936,wish_011044,request_007768,1,user_002798,SH_014573,relief_item_000626,배송중,2025-09-16T21:19:01,2025-09-17T21:19:01,2025-09-19T13:19:01,2025-09-19T19:19:01,롯데택배,TRK854715354,"강원특별자치도 원주시 남원로469번길 82 (명륜동, 구곡동보렉스9차아파트)",2025-09-16T21:19:01,2025-09-16T21:19:01
match_002937,wish_019127,request_000620,3,user_000157,SH_011486,relief_item_000578,취소,2025-09-16T21:19:31,2025-09-17T21:19:31,2025-09-19T19:19:31,2025-09-19T21:19:31,롯데택배,TRK897062036,"서울특별시 강남구 학동로68길 29 (삼성동, 삼성동힐스테이트1단지아파트)",2025-09-16T21:19:31,2025-09-16T21:19:31
match_002938,wish_028571,request_009694,10,user_009277,SH_011394,relief_item_000940,매칭완료,2025-09-16T21:18:41,2025-09-18T21:18:41,2025-09-19T13:18:41,2025-09-19T14:18:41,롯데택배,TRK586814910,광주광역시 동구 지산로 57 (지산동),2025-09-16T21:18:41,2025-09-16T21:18:41
match_002939,wish_023171,request_006805,15,user_001912,SH_013838,relief_item_000369,매칭완료,2025-09-16T21:19:32,2025-09-19T21:19:32,2025-09-20T02:19:32,2025-09-20T06:19:32,롯데택배,TRK443683114,"경기도 수원시 장안구 화산로 85(천천동, 화서역푸르지오더에듀포레)",2025-09-16T21:19:32,2025-09-16T21:19:32
match_002940,wish_001810,request_006077,4,user_005853,SH_011333,relief_item_000459,배송중,2025-09-16T21:18:07,2025-09-19T21:18:07,2025-09-20T10:18:07,2025-09-20T16:18:07,롯데택배,TRK295207238,"경기도 용인시 기흥구 중부대로788번길 20 (상하동, 수원동마을쌍용아파트)",2025-09-16T21:18:07,2025-09-16T21:18:07
match_002941,wish_006255,request_007327,1,user_007919,SH_018218,relief_item_000409,매칭완료,2025-09-16T21:18:57,2025-09-17T21:18:57,2025-09-18T17:18:57,2025-09-18T20:18:57,우체국택배,TRK624088106,"전라남도 광양시 광영로 141 (광영동, 현대아파트)",2025-09-16T21:18:57,2025-09-16T21:18:57
match_002942,wish_010323,request_007514,6,user_000426,SH_021983,relief_item_000738,배송중,2025-09-16T21:18:05,2025-09-19T21:18:05,2025-09-21T04:18:05,2025-09-21T07:18:05,한진택배,TRK387474105,경기도 평택시 현덕면 서동대로 96 (우경아파트),2025-09-16T21:18:05,2025-09-16T21:18:05
match_002943,wish_004602,request_007544,1,user_004750,SH_014639,relief_item_000054,취소,2025-09-16T21:18:01,2025-09-18T21:18:01,2025-09-19T18:18:01,2025-09-19T19:18:01,롯데택배,TRK593750234,"광주광역시 남구 용대로 177-16 (방림동, 광명샤인빌)",2025-09-16T21:18:01,2025-09-16T21:18:01
match_002945,wish_013756,request_008233,11,user_000536,SH_009784,relief_item_000653,취소,2025-09-16T21:19:24,2025-09-19T21:19:24,2025-09-20T14:19:24,2025-09-20T16:19:24,롯데택배,TRK890763976,"인천광역시 미추홀구 학익소로63번길 57 (학익동, 신동아아파트)",2025-09-16T21:19:24,2025-09-16T21:19:24
match_002946,wish_018421,request_001873,3,user_007423,SH_021984,relief_item_000232,취소,2025-09-16T21:18:33,2025-09-19T21:18:33,2025-09-21T19:18:33,2025-09-21T23:18:33,한진택배,TRK290962094,대전광역시 서구 문정로90번길 60 (탄방동),2025-09-16T21:18:33,2025-09-16T21:18:33
match_002947,wish_007664,request_008760,15,user_007471,SH_016989,relief_item_000005,배송완료,2025-09-16T21:18:25,2025-09-17T21:18:25,2025-09-18T04:18:25,2025-09-18T08:18:25,CJ대한통운,TRK163887751,"전라남도 목포시 삼학로 376 (용해동, 라이프2차아파트)",2025-09-16T21:18:25,2025-09-16T21:18:25
match_002948,wish_020820,request_009544,3,user_005783,SH_007604,relief_item_000859,취소,2025-09-16T21:19:10,2025-09-18T21:19:10,2025-09-20T15:19:10,2025-09-20T17:19:10,우체국택배,TRK416079920,경기도 부천시 원미구 길주로 172 (중동),2025-09-16T21:19:10,2025-09-16T21:19:10
match_002949,wish_014152,request_007980,3,user_007747,SH_011701,relief_item_000384,취소,2025-09-16T21:19:35,2025-09-19T21:19:35,2025-09-20T13:19:35,2025-09-20T15:19:35,CJ대한통운,TRK282779114,전라남도 보성군 벌교읍 홍암로 116-10 (장미아파트),2025-09-16T21:19:35,2025-09-16T21:19:35
match_002950,wish_006930,request_001917,1,user_006457,SH_015699,relief_item_000709,매칭완료,2025-09-16T21:18:56,2025-09-17T21:18:56,2025-09-18T01:18:56,2025-09-18T04:18:56,우체국택배,TRK223563123,"서울특별시 성북구 고려대로 지하 89 (안암동5가, 안암역)",2025-09-16T21:18:56,2025-09-16T21:18:56
match_002951,wish_021844,request_004007,1,user_007319,SH_022664,relief_item_000166,매칭완료,2025-09-16T21:19:55,2025-09-17T21:19:55,2025-09-18T18:19:55,2025-09-18T20:19:55,한진택배,TRK548418497,경기도 고양시 일산서구 강선로 30 (주엽동),2025-09-16T21:19:55,2025-09-16T21:19:55
match_002952,wish_027926,request_004312,3,user_002686,SH_018633,relief_item_000208,매칭완료,2025-09-16T21:18:26,2025-09-19T21:18:26,2025-09-21T11:18:26,2025-09-21T14:18:26,CJ대한통운,TRK268009904,"경기도 고양시 일산동구 공릉천로 64 (사리현동, 동문아파트)",2025-09-16T21:18:26,2025-09-16T21:18:26
match_002953,wish_003558,request_008008,1,user_008386,SH_015950,relief_item_000713,검수완료,2025-09-16T21:18:47,2025-09-17T21:18:47,2025-09-19T15:18:47,2025-09-19T16:18:47,CJ대한통운,TRK533387687,"경기도 군포시 곡란로 26 (산본동, 매화아파트)",2025-09-16T21:18:47,2025-09-16T21:18:47
match_002954,wish_003831,request_000300,1,user_005570,SH_019691,relief_item_000003,취소,2025-09-16T21:18:00,2025-09-19T21:18:00,2025-09-20T12:18:00,2025-09-20T15:18:00,롯데택배,TRK812466045,전북특별자치도 군산시 나운안2길 8 (나운동),2025-09-16T21:18:00,2025-09-16T21:18:00
match_002955,wish_008713,request_009555,1,user_004105,SH_016851,relief_item_000899,배송중,2025-09-16T21:19:02,2025-09-17T21:19:02,2025-09-19T06:19:02,2025-09-19T08:19:02,우체국택배,TRK858661214,경상남도 진주시 솔밭로91번길 13 (상평동),2025-09-16T21:19:02,2025-09-16T21:19:02
match_002956,wish_017391,request_008976,2,user_001153,SH_021907,relief_item_000676,배송중,2025-09-16T21:19:08,2025-09-19T21:19:08,2025-09-20T19:19:08,2025-09-20T22:19:08,CJ대한통운,TRK421790942,"부산광역시 연제구 고분로 136 (연산동, 진일아파트)",2025-09-16T21:19:08,2025-09-16T21:19:08
match_002957,wish_023182,request_005859,3,user_005634,SH_016585,relief_item_000388,배송완료,2025-09-16T21:19:50,2025-09-19T21:19:50,2025-09-20T13:19:50,2025-09-20T14:19:50,우체국택배,TRK117078841,"경상남도 창원시 마산회원구 북성로 188 (회원동, 신우투시스빌리지)",2025-09-16T21:19:50,2025-09-16T21:19:50
match_002958,wish_023851,request_005691,2,user_003258,SH_012586,relief_item_000255,취소,2025-09-16T21:18:33,2025-09-17T21:18:33,2025-09-19T16:18:33,2025-09-19T20:18:33,롯데택배,TRK604051875,"서울특별시 강남구 도산대로45길 6 (신사동, 호림아트센터 2빌딩)",2025-09-16T21:18:33,2025-09-16T21:18:33
match_002959,wish_001329,request_009977,1,user_001404,SH_017833,relief_item_000763,배송완료,2025-09-16T21:18:18,2025-09-19T21:18:18,2025-09-21T01:18:18,2025-09-21T04:18:18,한진택배,TRK536624718,"전북특별자치도 익산시 동서로63길 25 (어양동, e편한세상어양)",2025-09-16T21:18:18,2025-09-16T21:18:18
match_002960,wish_019626,request_001113,4,user_001097,SH_014403,relief_item_000495,취소,2025-09-16T21:19:21,2025-09-18T21:19:21,2025-09-19T22:19:21,2025-09-20T02:19:21,한진택배,TRK537455575,대전광역시 서구 둔산북로 160 (둔산동),2025-09-16T21:19:21,2025-09-16T21:19:21
match_002961,wish_003240,request_004851,1,user_006491,SH_013926,relief_item_000201,취소,2025-09-16T21:19:51,2025-09-18T21:19:51,2025-09-20T13:19:51,2025-09-20T15:19:51,롯데택배,TRK613619350,대구광역시 북구 대현로21길 36 (대현동),2025-09-16T21:19:51,2025-09-16T21:19:51
match_002962,wish_017431,request_006027,1,user_003744,SH_000024,relief_item_000848,매칭완료,2025-09-16T21:19:11,2025-09-18T21:19:11,2025-09-20T09:19:11,2025-09-20T14:19:11,한진택배,TRK942588155,대전광역시 중구 계백로1571번길 46-12 (유천동),2025-09-16T21:19:11,2025-09-16T21:19:11
match_002963,wish_017125,request_002807,65,user_005436,SH_007186,relief_item_000899,배송중,2025-09-16T21:19:16,2025-09-19T21:19:16,2025-09-20T09:19:16,2025-09-20T11:19:16,CJ대한통운,TRK693180310,"울산광역시 남구 돋질로 262 (달동, 삼산선경아파트)",2025-09-16T21:19:16,2025-09-16T21:19:16
match_002964,wish_016874,request_001942,2,user_008478,SH_011890,relief_item_000754,배송중,2025-09-16T21:18:04,2025-09-19T21:18:04,2025-09-20T07:18:04,2025-09-20T11:18:04,한진택배,TRK840942323,"서울특별시 금천구 시흥대로63길 20 (시흥동, 동흥관)",2025-09-16T21:18:04,2025-09-16T21:18:04
match_002965,wish_014763,request_004657,6,user_005577,SH_007637,relief_item_000552,검수완료,2025-09-16T21:18:37,2025-09-17T21:18:37,2025-09-19T05:18:37,2025-09-19T10:18:37,한진택배,TRK317261753,"서울특별시 마포구 독막로28길 10 (신수동, 밤섬경남아너스빌)",2025-09-16T21:18:37,2025-09-16T21:18:37
match_002966,wish_017653,request_001534,1,user_002473,SH_010749,relief_item_000167,배송중,2025-09-16T21:19:31,2025-09-18T21:19:31,2025-09-19T23:19:31,2025-09-20T02:19:31,우체국택배,TRK832691256,"경기도 구리시 동구릉로148번길 15 (인창동, 원일가대라곡아파트(201~203동 지하))",2025-09-16T21:19:31,2025-09-16T21:19:31
match_002967,wish_010113,request_007617,21,user_006432,SH_013096,relief_item_000880,배송중,2025-09-16T21:18:15,2025-09-18T21:18:15,2025-09-20T11:18:15,2025-09-20T17:18:15,CJ대한통운,TRK881634142,"경상남도 창원시 진해구 태평로34번길 11 (인의동, 성신아트빌라)",2025-09-16T21:18:15,2025-09-16T21:18:15
match_002968,wish_027265,request_006582,6,user_008254,SH_020627,relief_item_000968,배송완료,2025-09-16T21:19:36,2025-09-17T21:19:36,2025-09-18T23:19:36,2025-09-19T03:19:36,CJ대한통운,TRK866779814,"충청북도 청주시 서원구 분평로 49(분평동, 대원아파트)",2025-09-16T21:19:36,2025-09-16T21:19:36
match_002969,wish_026412,request_004789,4,user_002627,SH_019054,relief_item_000911,배송중,2025-09-16T21:18:00,2025-09-19T21:18:00,2025-09-21T05:18:00,2025-09-21T08:18:00,CJ대한통운,TRK583916782,"부산광역시 수영구 광안해변로 100, 101동 (남천동, 비치아파트)",2025-09-16T21:18:00,2025-09-16T21:18:00
match_002970,wish_012918,request_000684,2,user_002264,SH_021443,relief_item_000925,배송완료,2025-09-16T21:18:50,2025-09-17T21:18:50,2025-09-18T04:18:50,2025-09-18T10:18:50,우체국택배,TRK255145945,"서울특별시 서초구 잠원로4길 지하 46 (잠원동, 잠원역)",2025-09-16T21:18:50,2025-09-16T21:18:50
match_002971,wish_001244,request_009578,12,user_008680,SH_009372,relief_item_000222,배송중,2025-09-16T21:18:32,2025-09-18T21:18:32,2025-09-19T15:18:32,2025-09-19T20:18:32,롯데택배,TRK921921545,"경상북도 안동시 태화1길 13-10, 동안교회 (태화동)",2025-09-16T21:18:32,2025-09-16T21:18:32
match_002972,wish_029471,request_000276,1,user_005104,SH_005985,relief_item_000880,매칭완료,2025-09-16T21:19:16,2025-09-18T21:19:16,2025-09-19T19:19:16,2025-09-19T20:19:16,한진택배,TRK468034151,세종특별자치시 조치원읍 행복1길 8,2025-09-16T21:19:16,2025-09-16T21:19:16
match_002974,wish_019010,request_000168,2,user_006311,SH_012390,relief_item_000816,배송완료,2025-09-16T21:18:13,2025-09-17T21:18:13,2025-09-18T19:18:13,2025-09-19T01:18:13,한진택배,TRK258469371,"대구광역시 동구 동북로 500 (효목동, 태왕메트로시티)",2025-09-16T21:18:13,2025-09-16T21:18:13
match_002975,wish_029249,request_004573,1,user_006183,SH_006601,relief_item_000462,매칭완료,2025-09-16T21:19:17,2025-09-19T21:19:17,2025-09-21T06:19:17,2025-09-21T11:19:17,한진택배,TRK116760626,"경기도 수원시 팔달구 화산로 24 (화서동, 꽃뫼버들마을 신동아아파트)",2025-09-16T21:19:17,2025-09-16T21:19:17
