preference_id,user_id,item_category,preference_score,interaction_count,last_interaction,created_at,updated_at
pref_00001425,user_000424,daily,0.5556,1,2025-09-08 15:08:37,2025-09-08 15:09:18.728213,2025-09-08 15:09:18.728213
pref_00001426,user_000425,hygiene,0.1047,2,2025-09-08 15:09:02,2025-09-08 15:09:18.743594,2025-09-08 15:09:18.743595
pref_00001427,user_000425,shelter,0.2442,6,2025-09-08 15:09:02,2025-09-08 15:09:18.747271,2025-09-08 15:09:18.747272
pref_00001428,user_000425,medical,0.2209,5,2025-09-08 15:09:02,2025-09-08 15:09:18.750439,2025-09-08 15:09:18.750439
pref_00001429,user_000425,clothing,0.314,8,2025-09-08 15:09:02,2025-09-08 15:09:18.753555,2025-09-08 15:09:18.753556
pref_00001430,user_000425,daily,0.0698,2,2025-09-08 15:09:02,2025-09-08 15:09:18.757018,2025-09-08 15:09:18.757018
pref_00001431,user_000425,education,0.0465,1,2025-09-08 15:09:02,2025-09-08 15:09:18.760227,2025-09-08 15:09:18.760228
pref_00001432,user_000426,hygiene,0.7143,4,2025-09-08 15:08:58,2025-09-08 15:09:18.765135,2025-09-08 15:09:18.765135
pref_00001433,user_000426,food,0.1429,2,2025-09-08 15:08:58,2025-09-08 15:09:18.766092,2025-09-08 15:09:18.766092
pref_00001434,user_000426,other,0.1429,1,2025-09-08 15:08:58,2025-09-08 15:09:18.767413,2025-09-08 15:09:18.767414
pref_00001435,user_000427,medical,0.0172,1,2025-09-08 15:08:48,2025-09-08 15:09:18.780611,2025-09-08 15:09:18.780612
pref_00001436,user_000427,other,0.7414,16,2025-09-08 15:08:48,2025-09-08 15:09:18.783646,2025-09-08 15:09:18.783647
pref_00001437,user_000427,shelter,0.0345,2,2025-09-08 15:08:48,2025-09-08 15:09:18.787283,2025-09-08 15:09:18.787284
pref_00001438,user_000427,education,0.0345,1,2025-09-08 15:08:48,2025-09-08 15:09:18.790431,2025-09-08 15:09:18.790432
pref_00001439,user_000427,food,0.0172,1,2025-09-08 15:08:48,2025-09-08 15:09:18.795586,2025-09-08 15:09:18.795587
pref_00001440,user_000427,daily,0.0862,1,2025-09-08 15:08:48,2025-09-08 15:09:18.799851,2025-09-08 15:09:18.799852
pref_00001441,user_000427,hygiene,0.069,1,2025-09-08 15:08:48,2025-09-08 15:09:18.802930,2025-09-08 15:09:18.802930
pref_00001442,user_000428,daily,0.2857,2,2025-09-08 15:08:57,2025-09-08 15:09:18.808950,2025-09-08 15:09:18.808950
pref_00001443,user_000428,shelter,0.25,3,2025-09-08 15:08:57,2025-09-08 15:09:18.810091,2025-09-08 15:09:18.810092
pref_00001444,user_000428,hygiene,0.4643,3,2025-09-08 15:08:57,2025-09-08 15:09:18.811228,2025-09-08 15:09:18.811229
pref_00001445,user_000429,food,0.1667,1,2025-09-08 15:07:26,2025-09-08 15:09:18.815798,2025-09-08 15:09:18.815799
pref_00001446,user_000429,hygiene,0.4167,1,2025-09-08 15:07:26,2025-09-08 15:09:18.816227,2025-09-08 15:09:18.816227
pref_00001447,user_000429,other,0.4167,1,2025-09-08 15:07:26,2025-09-08 15:09:18.816661,2025-09-08 15:09:18.816661
pref_00001448,user_000430,hygiene,0.5172,5,2025-09-08 15:09:01,2025-09-08 15:09:18.823031,2025-09-08 15:09:18.823032
pref_00001449,user_000430,medical,0.3103,3,2025-09-08 15:09:01,2025-09-08 15:09:18.825907,2025-09-08 15:09:18.825908
pref_00001450,user_000430,clothing,0.1724,2,2025-09-08 15:09:01,2025-09-08 15:09:18.827513,2025-09-08 15:09:18.827514
pref_00001451,user_000431,education,0.2713,21,2025-09-08 15:09:06,2025-09-08 15:09:18.874407,2025-09-08 15:09:18.874408
pref_00001452,user_000431,medical,0.2979,16,2025-09-08 15:09:06,2025-09-08 15:09:18.883769,2025-09-08 15:09:18.883770
pref_00001453,user_000431,other,0.0585,3,2025-09-08 15:09:06,2025-09-08 15:09:18.893158,2025-09-08 15:09:18.893159
pref_00001454,user_000431,shelter,0.2766,19,2025-09-08 15:09:06,2025-09-08 15:09:18.901692,2025-09-08 15:09:18.901693
pref_00001455,user_000431,food,0.0585,3,2025-09-08 15:09:06,2025-09-08 15:09:18.920184,2025-09-08 15:09:18.920185
pref_00001456,user_000431,daily,0.0372,2,2025-09-08 15:09:06,2025-09-08 15:09:18.928594,2025-09-08 15:09:18.928595
pref_00001457,user_000432,other,0.2273,5,2025-09-08 15:09:02,2025-09-08 15:09:18.936642,2025-09-08 15:09:18.936642
pref_00001458,user_000432,hygiene,0.1591,2,2025-09-08 15:09:02,2025-09-08 15:09:18.938481,2025-09-08 15:09:18.938481
pref_00001459,user_000432,shelter,0.4318,4,2025-09-08 15:09:02,2025-09-08 15:09:18.940256,2025-09-08 15:09:18.940256
pref_00001460,user_000432,food,0.1818,2,2025-09-08 15:09:02,2025-09-08 15:09:18.942045,2025-09-08 15:09:18.942045
pref_00001461,user_000433,food,1.0,1,2025-09-08 15:07:24,2025-09-08 15:09:18.943916,2025-09-08 15:09:18.943917
pref_00001462,user_000434,medical,1.0,2,2025-09-08 15:08:58,2025-09-08 15:09:18.946439,2025-09-08 15:09:18.946440
pref_00001463,user_000435,food,0.2288,0,,2025-09-08 15:09:18.947748,2025-09-08 15:09:18.947749
pref_00001464,user_000435,education,0.7154,0,,2025-09-08 15:09:18.947756,2025-09-08 15:09:18.947756
pref_00001465,user_000435,daily,0.0558,0,,2025-09-08 15:09:18.947761,2025-09-08 15:09:18.947761
pref_00001466,user_000436,other,0.6667,3,2025-09-08 15:08:54,2025-09-08 15:09:18.951280,2025-09-08 15:09:18.951281
pref_00001467,user_000436,food,0.3333,1,2025-09-08 15:08:54,2025-09-08 15:09:18.951875,2025-09-08 15:09:18.951875
pref_00001468,user_000437,food,0.2326,2,2025-09-08 15:09:04,2025-09-08 15:09:18.960460,2025-09-08 15:09:18.960471
pref_00001469,user_000437,shelter,0.1163,1,2025-09-08 15:09:04,2025-09-08 15:09:18.964313,2025-09-08 15:09:18.964314
pref_00001470,user_000437,medical,0.6047,8,2025-09-08 15:09:04,2025-09-08 15:09:18.968024,2025-09-08 15:09:18.968025
pref_00001471,user_000437,daily,0.0465,1,2025-09-08 15:09:04,2025-09-08 15:09:18.971708,2025-09-08 15:09:18.971708
pref_00001472,user_000438,clothing,0.0896,4,2025-09-08 15:09:07,2025-09-08 15:09:18.985161,2025-09-08 15:09:18.985174
pref_00001473,user_000438,hygiene,0.2836,7,2025-09-08 15:09:07,2025-09-08 15:09:18.988564,2025-09-08 15:09:18.988564
pref_00001474,user_000438,medical,0.2388,5,2025-09-08 15:09:07,2025-09-08 15:09:18.991603,2025-09-08 15:09:18.991604
pref_00001475,user_000438,food,0.0746,2,2025-09-08 15:09:07,2025-09-08 15:09:18.994670,2025-09-08 15:09:18.994670
pref_00001476,user_000438,education,0.1045,2,2025-09-08 15:09:07,2025-09-08 15:09:18.997893,2025-09-08 15:09:18.997894
pref_00001477,user_000438,other,0.1343,2,2025-09-08 15:09:07,2025-09-08 15:09:19.001391,2025-09-08 15:09:19.001392
pref_00001478,user_000438,daily,0.0746,1,2025-09-08 15:09:07,2025-09-08 15:09:19.004550,2025-09-08 15:09:19.004551
pref_00001479,user_000439,education,0.2667,1,2025-09-08 15:09:01,2025-09-08 15:09:19.007974,2025-09-08 15:09:19.007974
pref_00001480,user_000439,food,0.7333,3,2025-09-08 15:09:01,2025-09-08 15:09:19.008562,2025-09-08 15:09:19.008562
pref_00001481,user_000440,medical,1.0,0,,2025-09-08 15:09:19.009908,2025-09-08 15:09:19.009908
pref_00001482,user_000441,clothing,0.1343,0,,2025-09-08 15:09:19.011415,2025-09-08 15:09:19.011416
pref_00001483,user_000441,food,0.7467,0,,2025-09-08 15:09:19.011424,2025-09-08 15:09:19.011424
pref_00001484,user_000441,other,0.119,0,,2025-09-08 15:09:19.011429,2025-09-08 15:09:19.011429
pref_00001485,user_000442,shelter,0.2083,1,2025-09-08 15:09:07,2025-09-08 15:09:19.016610,2025-09-08 15:09:19.016611
pref_00001486,user_000442,hygiene,0.7917,6,2025-09-08 15:09:07,2025-09-08 15:09:19.017693,2025-09-08 15:09:19.017694
pref_00001487,user_000443,daily,0.3548,3,2025-09-08 15:08:52,2025-09-08 15:09:19.025002,2025-09-08 15:09:19.025003
pref_00001488,user_000443,medical,0.5806,7,2025-09-08 15:08:52,2025-09-08 15:09:19.028897,2025-09-08 15:09:19.028898
pref_00001489,user_000443,other,0.0323,1,2025-09-08 15:08:52,2025-09-08 15:09:19.032550,2025-09-08 15:09:19.032551
pref_00001490,user_000443,food,0.0323,1,2025-09-08 15:08:52,2025-09-08 15:09:19.036152,2025-09-08 15:09:19.036153
pref_00001491,user_000444,hygiene,0.7797,11,2025-09-08 15:08:58,2025-09-08 15:09:19.046842,2025-09-08 15:09:19.046843
pref_00001492,user_000444,food,0.0339,1,2025-09-08 15:08:58,2025-09-08 15:09:19.049037,2025-09-08 15:09:19.049038
pref_00001493,user_000444,clothing,0.0339,1,2025-09-08 15:08:58,2025-09-08 15:09:19.051196,2025-09-08 15:09:19.051197
pref_00001494,user_000444,daily,0.0169,1,2025-09-08 15:08:58,2025-09-08 15:09:19.053620,2025-09-08 15:09:19.053621
pref_00001495,user_000444,medical,0.1356,2,2025-09-08 15:08:58,2025-09-08 15:09:19.055803,2025-09-08 15:09:19.055803
pref_00001496,user_000445,education,0.5,1,2025-09-08 15:06:23,2025-09-08 15:09:19.058417,2025-09-08 15:09:19.058418
pref_00001497,user_000445,medical,0.5,1,2025-09-08 15:06:23,2025-09-08 15:09:19.058733,2025-09-08 15:09:19.058734
pref_00001498,user_000446,daily,0.5,1,2025-09-08 15:08:10,2025-09-08 15:09:19.061225,2025-09-08 15:09:19.061226
pref_00001499,user_000446,food,0.5,1,2025-09-08 15:08:10,2025-09-08 15:09:19.061543,2025-09-08 15:09:19.061544
pref_00001500,user_000447,hygiene,0.4545,7,2025-09-08 15:09:07,2025-09-08 15:09:19.071193,2025-09-08 15:09:19.071194
pref_00001501,user_000447,clothing,0.3409,5,2025-09-08 15:09:07,2025-09-08 15:09:19.073605,2025-09-08 15:09:19.073606
pref_00001502,user_000447,education,0.1591,3,2025-09-08 15:09:07,2025-09-08 15:09:19.075818,2025-09-08 15:09:19.075818
pref_00001503,user_000447,daily,0.0455,1,2025-09-08 15:09:07,2025-09-08 15:09:19.077956,2025-09-08 15:09:19.077957
pref_00001504,user_000448,daily,1.0,1,2025-09-08 15:06:55,2025-09-08 15:09:19.080333,2025-09-08 15:09:19.080334
pref_00001505,user_000449,hygiene,0.5,1,2025-09-08 15:08:07,2025-09-08 15:09:19.082666,2025-09-08 15:09:19.082667
pref_00001506,user_000449,other,0.5,1,2025-09-08 15:08:07,2025-09-08 15:09:19.082989,2025-09-08 15:09:19.082990
pref_00001507,user_000450,shelter,0.8571,8,2025-09-08 15:08:50,2025-09-08 15:09:19.088999,2025-09-08 15:09:19.089000
pref_00001508,user_000450,other,0.1429,1,2025-09-08 15:08:50,2025-09-08 15:09:19.090190,2025-09-08 15:09:19.090190
pref_00001509,user_000451,clothing,0.2353,2,2025-09-08 15:08:54,2025-09-08 15:09:19.095542,2025-09-08 15:09:19.095543
pref_00001510,user_000451,food,0.7647,5,2025-09-08 15:08:54,2025-09-08 15:09:19.096556,2025-09-08 15:09:19.096556
pref_00001511,user_000452,food,0.4,2,2025-09-08 15:08:03,2025-09-08 15:09:19.099911,2025-09-08 15:09:19.099912
pref_00001512,user_000452,medical,0.6,2,2025-09-08 15:08:03,2025-09-08 15:09:19.100564,2025-09-08 15:09:19.100565
pref_00001513,user_000453,other,0.4859,26,2025-09-08 15:09:03,2025-09-08 15:09:19.131170,2025-09-08 15:09:19.131171
pref_00001514,user_000453,medical,0.2768,17,2025-09-08 15:09:03,2025-09-08 15:09:19.139702,2025-09-08 15:09:19.139702
pref_00001515,user_000453,shelter,0.1017,4,2025-09-08 15:09:03,2025-09-08 15:09:19.147763,2025-09-08 15:09:19.147763
pref_00001516,user_000453,food,0.0904,4,2025-09-08 15:09:03,2025-09-08 15:09:19.160415,2025-09-08 15:09:19.160415
pref_00001517,user_000453,education,0.0113,1,2025-09-08 15:09:03,2025-09-08 15:09:19.168374,2025-09-08 15:09:19.168375
pref_00001518,user_000453,hygiene,0.0113,1,2025-09-08 15:09:03,2025-09-08 15:09:19.178037,2025-09-08 15:09:19.178037
pref_00001519,user_000453,daily,0.0169,2,2025-09-08 15:09:03,2025-09-08 15:09:19.188212,2025-09-08 15:09:19.188213
pref_00001520,user_000453,clothing,0.0056,1,2025-09-08 15:09:03,2025-09-08 15:09:19.196726,2025-09-08 15:09:19.196728
pref_00001521,user_000454,food,0.8,2,2025-09-08 15:09:07,2025-09-08 15:09:19.200071,2025-09-08 15:09:19.200072
pref_00001522,user_000454,shelter,0.2,1,2025-09-08 15:09:07,2025-09-08 15:09:19.200555,2025-09-08 15:09:19.200555
pref_00001523,user_000455,hygiene,0.5,1,2025-09-08 15:08:56,2025-09-08 15:09:19.203323,2025-09-08 15:09:19.203323
pref_00001524,user_000455,food,0.5,1,2025-09-08 15:08:56,2025-09-08 15:09:19.203676,2025-09-08 15:09:19.203677
pref_00001525,user_000456,shelter,0.5455,2,2025-09-08 15:08:02,2025-09-08 15:09:19.207235,2025-09-08 15:09:19.207236
pref_00001526,user_000456,medical,0.3636,1,2025-09-08 15:08:02,2025-09-08 15:09:19.207823,2025-09-08 15:09:19.207824
pref_00001527,user_000456,other,0.0909,1,2025-09-08 15:08:02,2025-09-08 15:09:19.208433,2025-09-08 15:09:19.208433
pref_00001528,user_000457,medical,0.6,2,2025-09-08 15:07:51,2025-09-08 15:09:19.212029,2025-09-08 15:09:19.212031
pref_00001529,user_000457,education,0.4,1,2025-09-08 15:07:51,2025-09-08 15:09:19.212540,2025-09-08 15:09:19.212541
pref_00001530,user_000458,medical,1.0,1,2025-09-08 15:08:16,2025-09-08 15:09:19.214395,2025-09-08 15:09:19.214396
pref_00001531,user_000459,shelter,0.4,1,2025-09-08 15:09:06,2025-09-08 15:09:19.217728,2025-09-08 15:09:19.217728
pref_00001532,user_000459,medical,0.6,3,2025-09-08 15:09:06,2025-09-08 15:09:19.218328,2025-09-08 15:09:19.218329
pref_00001533,user_000460,other,0.3333,5,2025-09-08 15:08:34,2025-09-08 15:09:19.226566,2025-09-08 15:09:19.226567
pref_00001534,user_000460,daily,0.5385,8,2025-09-08 15:08:34,2025-09-08 15:09:19.228537,2025-09-08 15:09:19.228538
pref_00001535,user_000460,medical,0.1282,1,2025-09-08 15:08:34,2025-09-08 15:09:19.230388,2025-09-08 15:09:19.230388
pref_00001536,user_000461,clothing,0.0968,2,2025-09-08 15:09:06,2025-09-08 15:09:19.241484,2025-09-08 15:09:19.241485
pref_00001537,user_000461,daily,0.1129,3,2025-09-08 15:09:06,2025-09-08 15:09:19.244205,2025-09-08 15:09:19.244205
pref_00001538,user_000461,hygiene,0.1613,3,2025-09-08 15:09:06,2025-09-08 15:09:19.246882,2025-09-08 15:09:19.246882
pref_00001539,user_000461,shelter,0.1129,3,2025-09-08 15:09:06,2025-09-08 15:09:19.249498,2025-09-08 15:09:19.249498
pref_00001540,user_000461,other,0.1129,2,2025-09-08 15:09:06,2025-09-08 15:09:19.252294,2025-09-08 15:09:19.252295
pref_00001541,user_000461,food,0.2742,5,2025-09-08 15:09:06,2025-09-08 15:09:19.254943,2025-09-08 15:09:19.254943
pref_00001542,user_000461,education,0.129,2,2025-09-08 15:09:06,2025-09-08 15:09:19.257805,2025-09-08 15:09:19.257806
pref_00001543,user_000462,other,1.0,1,2025-09-08 15:08:14,2025-09-08 15:09:19.259705,2025-09-08 15:09:19.259706
pref_00001544,user_000463,clothing,1.0,2,2025-09-08 15:08:56,2025-09-08 15:09:19.262085,2025-09-08 15:09:19.262085
pref_00001545,user_000464,hygiene,1.0,1,2025-09-08 15:09:03,2025-09-08 15:09:19.263975,2025-09-08 15:09:19.263975
pref_00001546,user_000465,shelter,0.375,11,2025-09-08 15:09:04,2025-09-08 15:09:19.281843,2025-09-08 15:09:19.281844
pref_00001547,user_000465,education,0.0962,3,2025-09-08 15:09:04,2025-09-08 15:09:19.286212,2025-09-08 15:09:19.286213
pref_00001548,user_000465,hygiene,0.2692,11,2025-09-08 15:09:04,2025-09-08 15:09:19.291130,2025-09-08 15:09:19.291131
pref_00001549,user_000465,food,0.0962,3,2025-09-08 15:09:04,2025-09-08 15:09:19.296028,2025-09-08 15:09:19.296028
pref_00001550,user_000465,other,0.0673,2,2025-09-08 15:09:04,2025-09-08 15:09:19.300503,2025-09-08 15:09:19.300503
pref_00001551,user_000465,clothing,0.0385,1,2025-09-08 15:09:04,2025-09-08 15:09:19.306458,2025-09-08 15:09:19.306458
pref_00001552,user_000465,daily,0.0192,1,2025-09-08 15:09:04,2025-09-08 15:09:19.310953,2025-09-08 15:09:19.310953
pref_00001553,user_000465,medical,0.0385,1,2025-09-08 15:09:04,2025-09-08 15:09:19.315482,2025-09-08 15:09:19.315483
pref_00001554,user_000466,daily,1.0,1,2025-09-08 15:08:23,2025-09-08 15:09:19.317373,2025-09-08 15:09:19.317373
pref_00001555,user_000467,clothing,1.0,1,2025-09-08 15:06:54,2025-09-08 15:09:19.320032,2025-09-08 15:09:19.320033
pref_00001556,user_000468,other,0.5,1,2025-09-08 15:07:14,2025-09-08 15:09:19.324110,2025-09-08 15:09:19.324111
pref_00001557,user_000468,food,0.5,1,2025-09-08 15:07:14,2025-09-08 15:09:19.324417,2025-09-08 15:09:19.324417
pref_00001558,user_000469,education,0.25,1,2025-09-08 15:08:42,2025-09-08 15:09:19.327444,2025-09-08 15:09:19.327445
pref_00001559,user_000469,medical,0.75,2,2025-09-08 15:08:42,2025-09-08 15:09:19.327945,2025-09-08 15:09:19.327945
pref_00001560,user_000470,clothing,0.3333,1,2025-09-08 15:08:54,2025-09-08 15:09:19.330321,2025-09-08 15:09:19.330321
pref_00001561,user_000470,medical,0.6667,1,2025-09-08 15:08:54,2025-09-08 15:09:19.330661,2025-09-08 15:09:19.330662
pref_00001562,user_000471,medical,0.462,0,,2025-09-08 15:09:19.332196,2025-09-08 15:09:19.332197
pref_00001563,user_000471,education,0.538,0,,2025-09-08 15:09:19.332205,2025-09-08 15:09:19.332205
pref_00001564,user_000472,shelter,0.327,0,,2025-09-08 15:09:19.333584,2025-09-08 15:09:19.333584
pref_00001565,user_000472,hygiene,0.673,0,,2025-09-08 15:09:19.333590,2025-09-08 15:09:19.333590
pref_00001566,user_000473,education,0.4839,3,2025-09-08 15:08:45,2025-09-08 15:09:19.339696,2025-09-08 15:09:19.339696
pref_00001567,user_000473,daily,0.2581,4,2025-09-08 15:08:45,2025-09-08 15:09:19.340981,2025-09-08 15:09:19.340981
pref_00001568,user_000473,other,0.129,1,2025-09-08 15:08:45,2025-09-08 15:09:19.342193,2025-09-08 15:09:19.342193
pref_00001569,user_000473,food,0.129,1,2025-09-08 15:08:45,2025-09-08 15:09:19.343399,2025-09-08 15:09:19.343399
pref_00001570,user_000474,medical,0.18,2,2025-09-08 15:09:06,2025-09-08 15:09:19.357948,2025-09-08 15:09:19.357949
pref_00001571,user_000474,hygiene,0.02,1,2025-09-08 15:09:06,2025-09-08 15:09:19.363427,2025-09-08 15:09:19.363428
pref_00001572,user_000474,other,0.6,12,2025-09-08 15:09:06,2025-09-08 15:09:19.367513,2025-09-08 15:09:19.367514
pref_00001573,user_000474,shelter,0.2,2,2025-09-08 15:09:06,2025-09-08 15:09:19.370025,2025-09-08 15:09:19.370026
pref_00001574,user_000475,daily,1.0,1,2025-09-08 15:07:55,2025-09-08 15:09:19.372302,2025-09-08 15:09:19.372302
pref_00001575,user_000476,medical,0.5,1,2025-09-08 15:08:08,2025-09-08 15:09:19.374851,2025-09-08 15:09:19.374851
pref_00001576,user_000476,education,0.5,1,2025-09-08 15:08:08,2025-09-08 15:09:19.375172,2025-09-08 15:09:19.375172
pref_00001577,user_000477,other,0.5,1,2025-09-08 15:08:36,2025-09-08 15:09:19.377742,2025-09-08 15:09:19.377743
pref_00001578,user_000477,hygiene,0.5,1,2025-09-08 15:08:36,2025-09-08 15:09:19.378269,2025-09-08 15:09:19.378269
pref_00001579,user_000478,other,1.0,1,2025-09-08 15:08:47,2025-09-08 15:09:19.380188,2025-09-08 15:09:19.380189
pref_00001580,user_000479,other,0.3529,23,2025-09-08 15:09:07,2025-09-08 15:09:19.416144,2025-09-08 15:09:19.416145
pref_00001581,user_000479,clothing,0.0706,3,2025-09-08 15:09:07,2025-09-08 15:09:19.423373,2025-09-08 15:09:19.423373
pref_00001582,user_000479,education,0.0412,2,2025-09-08 15:09:07,2025-09-08 15:09:19.431130,2025-09-08 15:09:19.431131
pref_00001583,user_000479,shelter,0.4471,22,2025-09-08 15:09:07,2025-09-08 15:09:19.439620,2025-09-08 15:09:19.439621
pref_00001584,user_000479,hygiene,0.0235,2,2025-09-08 15:09:07,2025-09-08 15:09:19.447116,2025-09-08 15:09:19.447116
pref_00001585,user_000479,medical,0.0647,3,2025-09-08 15:09:07,2025-09-08 15:09:19.454891,2025-09-08 15:09:19.454892
pref_00001586,user_000480,other,0.4127,29,2025-09-08 15:09:05,2025-09-08 15:09:19.494583,2025-09-08 15:09:19.494584
pref_00001587,user_000480,clothing,0.3651,19,2025-09-08 15:09:05,2025-09-08 15:09:19.502609,2025-09-08 15:09:19.502609
pref_00001588,user_000480,food,0.0635,3,2025-09-08 15:09:05,2025-09-08 15:09:19.511437,2025-09-08 15:09:19.511438
pref_00001589,user_000480,education,0.0265,1,2025-09-08 15:09:05,2025-09-08 15:09:19.519910,2025-09-08 15:09:19.519911
pref_00001590,user_000480,medical,0.037,3,2025-09-08 15:09:05,2025-09-08 15:09:19.533512,2025-09-08 15:09:19.533512
pref_00001591,user_000480,hygiene,0.0212,1,2025-09-08 15:09:05,2025-09-08 15:09:19.541704,2025-09-08 15:09:19.541705
pref_00001592,user_000480,daily,0.0053,1,2025-09-08 15:09:05,2025-09-08 15:09:19.549633,2025-09-08 15:09:19.549634
pref_00001593,user_000480,shelter,0.0688,3,2025-09-08 15:09:05,2025-09-08 15:09:19.558817,2025-09-08 15:09:19.558818
pref_00001594,user_000481,education,0.5833,3,2025-09-08 15:08:13,2025-09-08 15:09:19.562741,2025-09-08 15:09:19.562742
pref_00001595,user_000481,shelter,0.4167,2,2025-09-08 15:08:13,2025-09-08 15:09:19.563451,2025-09-08 15:09:19.563451
pref_00001596,user_000482,education,0.365,18,2025-09-08 15:09:04,2025-09-08 15:09:19.590374,2025-09-08 15:09:19.590375
pref_00001597,user_000482,shelter,0.0365,3,2025-09-08 15:09:04,2025-09-08 15:09:19.597020,2025-09-08 15:09:19.597020
pref_00001598,user_000482,food,0.3723,22,2025-09-08 15:09:04,2025-09-08 15:09:19.609789,2025-09-08 15:09:19.609790
pref_00001599,user_000482,medical,0.1095,4,2025-09-08 15:09:04,2025-09-08 15:09:19.617586,2025-09-08 15:09:19.617587
pref_00001600,user_000482,other,0.0657,2,2025-09-08 15:09:04,2025-09-08 15:09:19.624258,2025-09-08 15:09:19.624259
pref_00001601,user_000482,daily,0.0511,2,2025-09-08 15:09:04,2025-09-08 15:09:19.631050,2025-09-08 15:09:19.631050
pref_00001602,user_000483,education,1.0,1,2025-09-08 15:08:02,2025-09-08 15:09:19.633578,2025-09-08 15:09:19.633579
pref_00001603,user_000484,clothing,0.8333,1,2025-09-08 15:09:05,2025-09-08 15:09:19.636243,2025-09-08 15:09:19.636244
pref_00001604,user_000484,shelter,0.1667,1,2025-09-08 15:09:05,2025-09-08 15:09:19.636579,2025-09-08 15:09:19.636579
pref_00001605,user_000485,shelter,1.0,1,2025-09-08 15:07:15,2025-09-08 15:09:19.638680,2025-09-08 15:09:19.638680
pref_00001606,user_000486,daily,0.1333,1,2025-09-08 15:08:23,2025-09-08 15:09:19.642676,2025-09-08 15:09:19.642676
pref_00001607,user_000486,shelter,0.1333,1,2025-09-08 15:08:23,2025-09-08 15:09:19.643409,2025-09-08 15:09:19.643409
pref_00001608,user_000486,other,0.4667,2,2025-09-08 15:08:23,2025-09-08 15:09:19.644106,2025-09-08 15:09:19.644107
pref_00001609,user_000486,education,0.2667,1,2025-09-08 15:08:23,2025-09-08 15:09:19.644824,2025-09-08 15:09:19.644824
pref_00001610,user_000487,clothing,0.2381,4,2025-09-08 15:09:04,2025-09-08 15:09:19.650275,2025-09-08 15:09:19.650276
pref_00001611,user_000487,food,0.7619,4,2025-09-08 15:09:04,2025-09-08 15:09:19.651582,2025-09-08 15:09:19.651582
pref_00001612,user_000488,daily,0.4286,2,2025-09-08 15:08:06,2025-09-08 15:09:19.654740,2025-09-08 15:09:19.654741
pref_00001613,user_000488,shelter,0.5714,1,2025-09-08 15:08:06,2025-09-08 15:09:19.655176,2025-09-08 15:09:19.655177
pref_00001614,user_000489,daily,0.3077,1,2025-09-08 15:08:58,2025-09-08 15:09:19.658574,2025-09-08 15:09:19.658574
pref_00001615,user_000489,medical,0.3846,2,2025-09-08 15:08:58,2025-09-08 15:09:19.659187,2025-09-08 15:09:19.659187
pref_00001616,user_000489,clothing,0.3077,1,2025-09-08 15:08:58,2025-09-08 15:09:19.659811,2025-09-08 15:09:19.659812
pref_00001617,user_000490,education,0.8,2,2025-09-08 15:08:56,2025-09-08 15:09:19.663395,2025-09-08 15:09:19.663396
pref_00001618,user_000490,clothing,0.1,1,2025-09-08 15:08:56,2025-09-08 15:09:19.664690,2025-09-08 15:09:19.664691
pref_00001619,user_000490,shelter,0.1,1,2025-09-08 15:08:56,2025-09-08 15:09:19.665456,2025-09-08 15:09:19.665457
pref_00001620,user_000491,medical,0.1842,0,,2025-09-08 15:09:19.666747,2025-09-08 15:09:19.666747
pref_00001621,user_000491,hygiene,0.7664,0,,2025-09-08 15:09:19.666754,2025-09-08 15:09:19.666755
pref_00001622,user_000491,shelter,0.0494,0,,2025-09-08 15:09:19.666760,2025-09-08 15:09:19.666760
pref_00001623,user_000492,medical,0.5,1,2025-09-08 15:08:59,2025-09-08 15:09:19.669183,2025-09-08 15:09:19.669184
pref_00001624,user_000492,shelter,0.5,1,2025-09-08 15:08:59,2025-09-08 15:09:19.669518,2025-09-08 15:09:19.669519
pref_00001625,user_000493,food,0.0208,1,2025-09-08 15:09:07,2025-09-08 15:09:19.681600,2025-09-08 15:09:19.681601
pref_00001626,user_000493,shelter,0.3542,6,2025-09-08 15:09:07,2025-09-08 15:09:19.683943,2025-09-08 15:09:19.683944
pref_00001627,user_000493,medical,0.1458,3,2025-09-08 15:09:07,2025-09-08 15:09:19.686371,2025-09-08 15:09:19.686371
pref_00001628,user_000493,education,0.2708,4,2025-09-08 15:09:07,2025-09-08 15:09:19.688642,2025-09-08 15:09:19.688643
pref_00001629,user_000493,clothing,0.0833,1,2025-09-08 15:09:07,2025-09-08 15:09:19.690945,2025-09-08 15:09:19.690946
pref_00001630,user_000493,hygiene,0.0208,1,2025-09-08 15:09:07,2025-09-08 15:09:19.693854,2025-09-08 15:09:19.693855
pref_00001631,user_000493,other,0.1042,1,2025-09-08 15:09:07,2025-09-08 15:09:19.698972,2025-09-08 15:09:19.698973
pref_00001632,user_000494,hygiene,1.0,1,2025-09-08 15:06:59,2025-09-08 15:09:19.702306,2025-09-08 15:09:19.702307
pref_00001633,user_000495,other,0.5882,2,2025-09-08 15:08:58,2025-09-08 15:09:19.707431,2025-09-08 15:09:19.707432
pref_00001634,user_000495,daily,0.1765,2,2025-09-08 15:08:58,2025-09-08 15:09:19.708388,2025-09-08 15:09:19.708389
pref_00001635,user_000495,clothing,0.2353,2,2025-09-08 15:08:58,2025-09-08 15:09:19.709585,2025-09-08 15:09:19.709586
