similarity_id,user_id_1,user_id_2,similarity_score,similarity_type,feature_vector_1,feature_vector_2,calculated_at,is_valid,created_at
sim_00001274,user_000865,user_000159,0.7155,cosine,"0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0","0.0,0.0,0.5132,0.0526,0.2895,0.0658,0.0526,0.0263",2025-09-08 15:09:30.793532,True,2025-09-08 15:09:30.793532
sim_00001275,user_000865,user_000522,0.8317,cosine,"0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0","0.0227,0.0,0.4318,0.1818,0.2273,0.1364,0.0,0.0",2025-09-08 15:09:30.793543,True,2025-09-08 15:09:30.793543
sim_00001276,user_000865,user_000394,0.4622,cosine,"0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0","0.1111,0.2222,0.0,0.3889,0.0,0.0,0.2778,0.0",2025-09-08 15:09:30.793554,True,2025-09-08 15:09:30.793554
sim_00001277,user_000865,user_000547,0.275,cosine,"0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0","0.2903,0.1935,0.0,0.1935,0.129,0.1613,0.0323,0.0",2025-09-08 15:09:30.793571,True,2025-09-08 15:09:30.793571
sim_00001278,user_000865,user_000885,0.1256,cosine,"0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0","0.0,0.8333,0.0,0.1667,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.793599,True,2025-09-08 15:09:30.793599
sim_00001279,user_000865,user_000080,0.197,cosine,"0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0","0.1032,0.1613,0.0968,0.0387,0.0129,0.0194,0.1355,0.4323",2025-09-08 15:09:30.793616,True,2025-09-08 15:09:30.793616
sim_00001280,user_000865,user_000049,0.4918,cosine,"0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0","0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.4545",2025-09-08 15:09:30.793633,True,2025-09-08 15:09:30.793633
sim_00001281,user_000865,user_000422,0.621,cosine,"0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0","0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0",2025-09-08 15:09:30.793649,True,2025-09-08 15:09:30.793649
sim_00001282,user_000865,user_000994,0.6293,cosine,"0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0","0.0667,0.0,0.0,0.8,0.0,0.0,0.0,0.1333",2025-09-08 15:09:30.793660,True,2025-09-08 15:09:30.793660
sim_00001283,user_000865,user_000640,0.2975,cosine,"0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0","0.1628,0.0,0.0,0.2326,0.0,0.0233,0.2791,0.3023",2025-09-08 15:09:30.793677,True,2025-09-08 15:09:30.793677
sim_00001284,user_000865,user_000362,0.1441,cosine,"0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0","0.2857,0.1964,0.0714,0.0179,0.0179,0.0,0.2321,0.1786",2025-09-08 15:09:30.793694,True,2025-09-08 15:09:30.793694
sim_00001285,user_000865,user_000029,0.3997,cosine,"0.0,0.0,0.5455,0.4545,0.0,0.0,0.0,0.0","0.0,0.0,0.08,0.24,0.0,0.16,0.44,0.08",2025-09-08 15:09:30.793710,True,2025-09-08 15:09:30.793711
sim_00001286,user_000443,user_000800,0.8514,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.793740,True,2025-09-08 15:09:30.793740
sim_00001287,user_000443,user_000199,0.1535,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0619,0.0238,0.0286,0.0714,0.0095,0.2762,0.0429,0.4857",2025-09-08 15:09:30.793751,True,2025-09-08 15:09:30.793752
sim_00001288,user_000443,user_000474,0.2761,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0,0.18,0.0,0.2,0.02,0.0,0.6",2025-09-08 15:09:30.793763,True,2025-09-08 15:09:30.793763
sim_00001289,user_000443,user_000323,0.1593,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.2353,0.6471,0.1176,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.793774,True,2025-09-08 15:09:30.793774
sim_00001290,user_000443,user_000918,0.602,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.793785,True,2025-09-08 15:09:30.793785
sim_00001291,user_000443,user_000021,0.2763,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.6016,0.0,0.122,0.0813,0.1138,0.0407,0.0407,0.0",2025-09-08 15:09:30.793796,True,2025-09-08 15:09:30.793796
sim_00001292,user_000443,user_000720,0.2119,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.1667,0.0,0.1667,0.0,0.0,0.6667,0.0,0.0",2025-09-08 15:09:30.793808,True,2025-09-08 15:09:30.793808
sim_00001293,user_000443,user_000726,0.3705,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.1583,0.0,0.0583,0.2333,0.0417,0.0667,0.3833,0.0583",2025-09-08 15:09:30.793819,True,2025-09-08 15:09:30.793819
sim_00001294,user_000443,user_000144,0.5203,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.793835,True,2025-09-08 15:09:30.793835
sim_00001295,user_000443,user_000445,0.602,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0",2025-09-08 15:09:30.793859,True,2025-09-08 15:09:30.793859
sim_00001296,user_000443,user_000518,0.8514,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.793870,True,2025-09-08 15:09:30.793870
sim_00001297,user_000443,user_000899,0.8081,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.2857,0.0,0.7143,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.793881,True,2025-09-08 15:09:30.793881
sim_00001298,user_000443,user_000196,0.4914,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.6154,0.0,0.3846,0.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.793892,True,2025-09-08 15:09:30.793892
sim_00001299,user_000443,user_000716,0.5203,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.793925,True,2025-09-08 15:09:30.793925
sim_00001300,user_000443,user_000852,0.389,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0",2025-09-08 15:09:30.793937,True,2025-09-08 15:09:30.793937
sim_00001301,user_000443,user_000709,0.8204,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0",2025-09-08 15:09:30.793959,True,2025-09-08 15:09:30.793960
sim_00001302,user_000443,user_000996,0.3035,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0847,0.0,0.1525,0.0678,0.5254,0.0847,0.0,0.0847",2025-09-08 15:09:30.793977,True,2025-09-08 15:09:30.793977
sim_00001303,user_000443,user_000992,0.8485,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0,0.9155,0.0,0.0749,0.0,0.0096,0.0",2025-09-08 15:09:30.793989,True,2025-09-08 15:09:30.793989
sim_00001304,user_000443,user_000093,0.3783,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.093,0.0,0.0233,0.3721,0.0,0.4186,0.093,0.0",2025-09-08 15:09:30.794000,True,2025-09-08 15:09:30.794000
sim_00001305,user_000443,user_000987,0.5777,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.1429,0.0,0.1429,0.3571,0.3571,0.0,0.0,0.0",2025-09-08 15:09:30.794011,True,2025-09-08 15:09:30.794011
sim_00001306,user_000443,user_000105,0.355,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.1111,0.2222,0.0,0.0,0.3333,0.3333,0.0",2025-09-08 15:09:30.794028,True,2025-09-08 15:09:30.794028
sim_00001307,user_000443,user_000901,0.4314,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0,0.0909,0.2727,0.4091,0.0909,0.0455,0.0909",2025-09-08 15:09:30.794040,True,2025-09-08 15:09:30.794040
sim_00001308,user_000443,user_000086,0.4283,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.2812,0.2188,0.0,0.4375,0.0,0.0,0.0312,0.0312",2025-09-08 15:09:30.794057,True,2025-09-08 15:09:30.794057
sim_00001309,user_000443,user_000772,0.7661,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.4054,0.0,0.4595,0.1351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.794079,True,2025-09-08 15:09:30.794080
sim_00001310,user_000443,user_000707,0.4677,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0,0.3333,0.0,0.0,0.5,0.0,0.1667",2025-09-08 15:09:30.794090,True,2025-09-08 15:09:30.794091
sim_00001311,user_000443,user_000924,0.848,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0073,0.6934,0.0146,0.0949,0.0292,0.0438,0.1168",2025-09-08 15:09:30.794102,True,2025-09-08 15:09:30.794103
sim_00001312,user_000443,user_000784,0.5104,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.1649,0.0,0.8351,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.794114,True,2025-09-08 15:09:30.794114
sim_00001313,user_000443,user_000214,0.1007,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.7935,0.0323,0.0387,0.0194,0.0,0.0258,0.0903,0.0",2025-09-08 15:09:30.794131,True,2025-09-08 15:09:30.794131
sim_00001314,user_000443,user_000159,0.7783,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0,0.5132,0.0526,0.2895,0.0658,0.0526,0.0263",2025-09-08 15:09:30.794142,True,2025-09-08 15:09:30.794143
sim_00001315,user_000443,user_000522,0.8599,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0227,0.0,0.4318,0.1818,0.2273,0.1364,0.0,0.0",2025-09-08 15:09:30.794154,True,2025-09-08 15:09:30.794154
sim_00001316,user_000443,user_000394,0.3854,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.1111,0.2222,0.0,0.3889,0.0,0.0,0.2778,0.0",2025-09-08 15:09:30.794165,True,2025-09-08 15:09:30.794165
sim_00001317,user_000443,user_000547,0.254,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.2903,0.1935,0.0,0.1935,0.129,0.1613,0.0323,0.0",2025-09-08 15:09:30.794189,True,2025-09-08 15:09:30.794189
sim_00001318,user_000443,user_000885,0.1021,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.8333,0.0,0.1667,0.0,0.0,0.0,0.0",2025-09-08 15:09:30.794217,True,2025-09-08 15:09:30.794217
sim_00001319,user_000443,user_000080,0.2541,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.1032,0.1613,0.0968,0.0387,0.0129,0.0194,0.1355,0.4323",2025-09-08 15:09:30.794235,True,2025-09-08 15:09:30.794235
sim_00001320,user_000443,user_000049,0.43,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.4545",2025-09-08 15:09:30.794251,True,2025-09-08 15:09:30.794251
sim_00001321,user_000443,user_000422,0.5047,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0",2025-09-08 15:09:30.794268,True,2025-09-08 15:09:30.794268
sim_00001322,user_000443,user_000994,0.5231,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0667,0.0,0.0,0.8,0.0,0.0,0.0,0.1333",2025-09-08 15:09:30.794279,True,2025-09-08 15:09:30.794279
sim_00001323,user_000443,user_000640,0.2858,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.1628,0.0,0.0,0.2326,0.0,0.0233,0.2791,0.3023",2025-09-08 15:09:30.794296,True,2025-09-08 15:09:30.794296
sim_00001324,user_000443,user_000362,0.2001,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.2857,0.1964,0.0714,0.0179,0.0179,0.0,0.2321,0.1786",2025-09-08 15:09:30.794314,True,2025-09-08 15:09:30.794314
sim_00001325,user_000443,user_000836,0.1221,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0727,0.0091,0.0,0.0909,0.1,0.0455,0.0364,0.6455",2025-09-08 15:09:30.794325,True,2025-09-08 15:09:30.794325
sim_00001326,user_000443,user_000029,0.3656,cosine,"0.0323,0.0,0.5806,0.3548,0.0,0.0,0.0,0.0323","0.0,0.0,0.08,0.24,0.0,0.16,0.44,0.08",2025-09-08 15:09:30.794336,True,2025-09-08 15:09:30.794336
sim_00001327,user_000643,user_000088,0.3759,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.3333,0.0,0.0,0.0,0.0,0.0556,0.2222,0.3889",2025-09-08 15:09:30.794354,True,2025-09-08 15:09:30.794354
sim_00001328,user_000643,user_000199,0.7358,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0619,0.0238,0.0286,0.0714,0.0095,0.2762,0.0429,0.4857",2025-09-08 15:09:30.794372,True,2025-09-08 15:09:30.794372
sim_00001329,user_000643,user_000474,0.4616,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.18,0.0,0.2,0.02,0.0,0.6",2025-09-08 15:09:30.794383,True,2025-09-08 15:09:30.794383
sim_00001330,user_000643,user_000021,0.188,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.6016,0.0,0.122,0.0813,0.1138,0.0407,0.0407,0.0",2025-09-08 15:09:30.794405,True,2025-09-08 15:09:30.794406
sim_00001331,user_000643,user_000720,0.827,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.1667,0.0,0.1667,0.0,0.0,0.6667,0.0,0.0",2025-09-08 15:09:30.794417,True,2025-09-08 15:09:30.794417
sim_00001332,user_000643,user_000726,0.2135,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.1583,0.0,0.0583,0.2333,0.0417,0.0667,0.3833,0.0583",2025-09-08 15:09:30.794428,True,2025-09-08 15:09:30.794428
sim_00001333,user_000643,user_000732,0.3869,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.6562,0.0,0.0,0.0,0.0,0.25,0.0625,0.0312",2025-09-08 15:09:30.794451,True,2025-09-08 15:09:30.794451
sim_00001334,user_000643,user_000857,0.3648,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0",2025-09-08 15:09:30.794484,True,2025-09-08 15:09:30.794484
sim_00001335,user_000643,user_000968,0.3518,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.1786,0.0,0.0,0.0,0.0,0.0,0.1786,0.6429",2025-09-08 15:09:30.794495,True,2025-09-08 15:09:30.794495
sim_00001336,user_000643,user_000171,0.3581,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0",2025-09-08 15:09:30.794506,True,2025-09-08 15:09:30.794506
sim_00001337,user_000643,user_000962,0.3581,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0",2025-09-08 15:09:30.794522,True,2025-09-08 15:09:30.794522
sim_00001338,user_000643,user_000852,0.1745,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0",2025-09-08 15:09:30.794541,True,2025-09-08 15:09:30.794541
sim_00001339,user_000643,user_000426,0.9096,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.1429,0.0,0.0,0.0,0.0,0.7143,0.0,0.1429",2025-09-08 15:09:30.794552,True,2025-09-08 15:09:30.794552
sim_00001340,user_000643,user_000747,0.1625,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875",2025-09-08 15:09:30.794563,True,2025-09-08 15:09:30.794563
sim_00001341,user_000643,user_000709,0.4125,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.1935,0.0,0.3548,0.1613,0.129,0.1613,0.0,0.0",2025-09-08 15:09:30.794574,True,2025-09-08 15:09:30.794574
sim_00001342,user_000643,user_000996,0.5212,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0847,0.0,0.1525,0.0678,0.5254,0.0847,0.0,0.0847",2025-09-08 15:09:30.794591,True,2025-09-08 15:09:30.794591
sim_00001343,user_000643,user_000093,0.6363,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.093,0.0,0.0233,0.3721,0.0,0.4186,0.093,0.0",2025-09-08 15:09:30.794607,True,2025-09-08 15:09:30.794608
sim_00001344,user_000643,user_000987,0.2539,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.1429,0.0,0.1429,0.3571,0.3571,0.0,0.0,0.0",2025-09-08 15:09:30.794618,True,2025-09-08 15:09:30.794619
sim_00001345,user_000643,user_000251,0.1489,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0417,0.6979,0.0208,0.0625,0.0625,0.0938,0.0208,0.0",2025-09-08 15:09:30.794630,True,2025-09-08 15:09:30.794630
sim_00001346,user_000643,user_000105,0.5375,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.1111,0.2222,0.0,0.0,0.3333,0.3333,0.0",2025-09-08 15:09:30.794646,True,2025-09-08 15:09:30.794646
sim_00001347,user_000643,user_000901,0.4962,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.0909,0.2727,0.4091,0.0909,0.0455,0.0909",2025-09-08 15:09:30.794659,True,2025-09-08 15:09:30.794659
sim_00001348,user_000643,user_000241,0.3581,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.794670,True,2025-09-08 15:09:30.794670
sim_00001349,user_000643,user_000682,0.3581,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.794686,True,2025-09-08 15:09:30.794687
sim_00001350,user_000643,user_000707,0.7847,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.3333,0.0,0.0,0.5,0.0,0.1667",2025-09-08 15:09:30.794709,True,2025-09-08 15:09:30.794709
sim_00001351,user_000643,user_000924,0.1418,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0073,0.6934,0.0146,0.0949,0.0292,0.0438,0.1168",2025-09-08 15:09:30.794720,True,2025-09-08 15:09:30.794720
sim_00001352,user_000643,user_000159,0.2836,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.5132,0.0526,0.2895,0.0658,0.0526,0.0263",2025-09-08 15:09:30.794748,True,2025-09-08 15:09:30.794748
sim_00001353,user_000643,user_000522,0.3716,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0227,0.0,0.4318,0.1818,0.2273,0.1364,0.0,0.0",2025-09-08 15:09:30.794760,True,2025-09-08 15:09:30.794760
sim_00001354,user_000643,user_000367,0.3581,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.794776,True,2025-09-08 15:09:30.794776
sim_00001355,user_000643,user_000547,0.4565,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.2903,0.1935,0.0,0.1935,0.129,0.1613,0.0323,0.0",2025-09-08 15:09:30.794787,True,2025-09-08 15:09:30.794788
sim_00001356,user_000643,user_000320,0.425,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.25,0.0,0.0,0.2083,0.0,0.0,0.5417",2025-09-08 15:09:30.794799,True,2025-09-08 15:09:30.794799
sim_00001357,user_000643,user_000596,0.8593,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0",2025-09-08 15:09:30.794809,True,2025-09-08 15:09:30.794809
sim_00001358,user_000643,user_000080,0.3646,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.1032,0.1613,0.0968,0.0387,0.0129,0.0194,0.1355,0.4323",2025-09-08 15:09:30.794838,True,2025-09-08 15:09:30.794838
sim_00001359,user_000643,user_000752,0.8593,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0",2025-09-08 15:09:30.794849,True,2025-09-08 15:09:30.794849
sim_00001360,user_000643,user_000049,0.2292,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.0,0.5455,0.0,0.0,0.0,0.4545",2025-09-08 15:09:30.794863,True,2025-09-08 15:09:30.794863
sim_00001361,user_000643,user_000770,0.3581,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0",2025-09-08 15:09:30.794876,True,2025-09-08 15:09:30.794877
sim_00001362,user_000643,user_000540,0.3191,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.7143,0.0,0.0,0.0,0.2857,0.0,0.0",2025-09-08 15:09:30.794899,True,2025-09-08 15:09:30.794899
sim_00001363,user_000643,user_000640,0.2796,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.1628,0.0,0.0,0.2326,0.0,0.0233,0.2791,0.3023",2025-09-08 15:09:30.794910,True,2025-09-08 15:09:30.794910
sim_00001364,user_000643,user_000119,0.3037,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.6667,0.0,0.0,0.0667,0.2222,0.0444,0.0",2025-09-08 15:09:30.794921,True,2025-09-08 15:09:30.794921
sim_00001365,user_000643,user_000362,0.1974,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.2857,0.1964,0.0714,0.0179,0.0179,0.0,0.2321,0.1786",2025-09-08 15:09:30.794932,True,2025-09-08 15:09:30.794933
sim_00001366,user_000643,user_000836,0.4673,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0727,0.0091,0.0,0.0909,0.1,0.0455,0.0364,0.6455",2025-09-08 15:09:30.794944,True,2025-09-08 15:09:30.794944
sim_00001367,user_000643,user_000029,0.3087,cosine,"0.0435,0.0,0.0,0.0,0.2174,0.5217,0.0,0.2174","0.0,0.0,0.08,0.24,0.0,0.16,0.44,0.08",2025-09-08 15:09:30.794955,True,2025-09-08 15:09:30.794955
sim_00001368,user_000293,user_000088,0.396,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.3333,0.0,0.0,0.0,0.0,0.0556,0.2222,0.3889",2025-09-08 15:09:30.794967,True,2025-09-08 15:09:30.794967
sim_00001369,user_000293,user_000726,0.7834,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.1583,0.0,0.0583,0.2333,0.0417,0.0667,0.3833,0.0583",2025-09-08 15:09:30.795017,True,2025-09-08 15:09:30.795017
sim_00001370,user_000293,user_000445,0.7071,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0",2025-09-08 15:09:30.795045,True,2025-09-08 15:09:30.795045
sim_00001371,user_000293,user_000968,0.2586,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.1786,0.0,0.0,0.0,0.0,0.0,0.1786,0.6429",2025-09-08 15:09:30.795077,True,2025-09-08 15:09:30.795078
sim_00001372,user_000293,user_000852,0.4061,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.2105,0.0,0.0,0.3684,0.2105,0.0,0.2105,0.0",2025-09-08 15:09:30.795105,True,2025-09-08 15:09:30.795106
sim_00001373,user_000293,user_000747,0.6189,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.4375,0.0,0.0,0.0,0.0,0.0,0.375,0.1875",2025-09-08 15:09:30.795122,True,2025-09-08 15:09:30.795122
sim_00001374,user_000293,user_000229,0.8945,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.3333,0.0,0.0,0.0,0.0,0.0,0.6667,0.0",2025-09-08 15:09:30.795138,True,2025-09-08 15:09:30.795138
sim_00001375,user_000293,user_000093,0.1615,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.093,0.0,0.0233,0.3721,0.0,0.4186,0.093,0.0",2025-09-08 15:09:30.795160,True,2025-09-08 15:09:30.795161
sim_00001376,user_000293,user_000105,0.6255,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.0,0.1111,0.2222,0.0,0.0,0.3333,0.3333,0.0",2025-09-08 15:09:30.795183,True,2025-09-08 15:09:30.795183
sim_00001377,user_000293,user_000214,0.1128,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.7935,0.0323,0.0387,0.0194,0.0,0.0258,0.0903,0.0",2025-09-08 15:09:30.795256,True,2025-09-08 15:09:30.795257
sim_00001378,user_000293,user_000394,0.5157,cosine,"0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0","0.1111,0.2222,0.0,0.3889,0.0,0.0,0.2778,0.0",2025-09-08 15:09:30.795279,True,2025-09-08 15:09:30.795279
