inventory_id,shelter_id,item_id,current_quantity,minimum_threshold,maximum_capacity,last_updated,expiry_date
inv_000688,shelter_0033,item_00108,173,12,1602,2025-08-19 19:24:56,
inv_000689,shelter_0033,item_00086,333,14,1443,2025-08-30 22:08:35,2026-05-12 15:09:03.500566
inv_000690,shelter_0033,item_00107,581,75,1362,2025-08-25 00:10:06,
inv_000691,shelter_0033,item_00185,273,12,1925,2025-09-04 14:50:17,
inv_000692,shelter_0033,item_00145,480,85,545,2025-08-17 02:50:04,
inv_000693,shelter_0033,item_00019,324,58,1668,2025-08-29 02:54:15,
inv_000694,shelter_0033,item_00084,399,51,1672,2025-09-04 08:36:28,
inv_000695,shelter_0033,item_00011,100,72,704,2025-08-15 19:24:38,
inv_000696,shelter_0033,item_00162,707,96,921,2025-08-27 12:46:07,
inv_000697,shelter_0033,item_00169,344,73,1529,2025-08-12 13:05:11,
inv_000698,shelter_0033,item_00067,830,95,1195,2025-09-04 13:08:23,
inv_000699,shelter_0033,item_00069,170,88,1113,2025-08-14 19:11:35,
inv_000700,shelter_0033,item_00136,372,65,913,2025-08-22 17:23:15,2026-06-19 15:09:03.501006
inv_000701,shelter_0033,item_00073,650,19,1597,2025-09-08 08:13:48,
inv_000702,shelter_0033,item_00170,219,46,1043,2025-09-06 19:31:00,
inv_000703,shelter_0034,item_00171,304,83,1323,2025-08-24 17:25:39,
inv_000704,shelter_0034,item_00135,823,38,1779,2025-08-11 03:44:01,2025-11-24 15:09:03.501563
inv_000705,shelter_0034,item_00025,734,84,694,2025-08-18 12:19:44,
inv_000706,shelter_0034,item_00094,606,53,1059,2025-08-18 22:16:08,
inv_000707,shelter_0034,item_00195,68,82,1587,2025-08-16 02:46:01,
inv_000708,shelter_0034,item_00159,486,64,929,2025-08-19 02:10:18,2026-04-03 15:09:03.501710
inv_000709,shelter_0034,item_00197,814,19,1834,2025-08-26 11:49:41,2026-03-11 15:09:03.501753
inv_000710,shelter_0034,item_00141,516,48,1386,2025-09-05 13:57:34,
inv_000711,shelter_0034,item_00066,679,79,1141,2025-08-27 14:44:33,
inv_000712,shelter_0034,item_00008,204,63,1323,2025-09-07 10:14:04,
inv_000713,shelter_0034,item_00200,257,89,1555,2025-08-20 19:06:30,
inv_000714,shelter_0035,item_00004,687,80,869,2025-08-26 12:22:56,2025-10-17 15:09:03.502177
inv_000715,shelter_0035,item_00057,642,100,1557,2025-09-03 10:42:50,2026-01-11 15:09:03.502233
inv_000716,shelter_0035,item_00115,590,73,936,2025-08-12 08:21:10,2026-06-04 15:09:03.502304
inv_000717,shelter_0035,item_00123,274,91,1591,2025-08-19 15:27:15,
inv_000718,shelter_0035,item_00060,828,88,1388,2025-08-25 19:25:34,
inv_000719,shelter_0035,item_00089,957,82,1988,2025-08-17 22:50:25,
inv_000720,shelter_0035,item_00104,641,17,1569,2025-09-03 06:59:39,
inv_000721,shelter_0035,item_00024,205,56,1447,2025-09-03 18:30:53,
inv_000722,shelter_0035,item_00001,151,40,808,2025-08-11 02:24:21,2026-03-10 15:09:03.502694
inv_000723,shelter_0035,item_00031,864,65,1340,2025-08-25 22:41:34,
inv_000724,shelter_0035,item_00065,326,18,1798,2025-08-10 23:47:40,
inv_000725,shelter_0035,item_00097,208,62,1046,2025-09-02 16:50:35,
inv_000726,shelter_0035,item_00041,843,46,1823,2025-08-24 23:29:41,
inv_000727,shelter_0035,item_00177,164,42,1906,2025-08-11 20:14:42,
inv_000728,shelter_0035,item_00035,615,40,1331,2025-09-02 18:17:03,
inv_000729,shelter_0035,item_00056,244,24,807,2025-09-03 07:34:23,
inv_000730,shelter_0035,item_00128,196,13,1002,2025-08-13 21:42:47,
inv_000731,shelter_0035,item_00165,816,49,1450,2025-09-07 01:47:04,
inv_000732,shelter_0035,item_00095,497,81,1393,2025-08-31 12:40:46,
inv_000733,shelter_0035,item_00093,432,92,575,2025-08-19 21:56:14,
inv_000734,shelter_0035,item_00127,206,30,1058,2025-08-27 03:24:39,
inv_000735,shelter_0035,item_00166,139,13,1029,2025-08-22 05:11:43,
inv_000736,shelter_0035,item_00053,808,45,1848,2025-08-23 22:29:23,
inv_000737,shelter_0035,item_00039,563,32,1819,2025-08-16 00:22:15,
inv_000738,shelter_0036,item_00017,986,72,540,2025-08-27 00:24:02,
inv_000739,shelter_0036,item_00103,56,20,1142,2025-08-18 09:50:16,
inv_000740,shelter_0036,item_00153,616,48,630,2025-08-23 05:57:20,
inv_000741,shelter_0036,item_00179,922,62,1244,2025-09-01 14:39:23,
inv_000742,shelter_0036,item_00118,687,94,684,2025-09-02 12:46:09,
inv_000743,shelter_0036,item_00067,406,27,983,2025-09-02 08:28:38,
inv_000744,shelter_0036,item_00063,114,83,1524,2025-09-02 01:12:54,
inv_000745,shelter_0036,item_00095,955,25,1568,2025-08-21 22:02:51,
inv_000746,shelter_0036,item_00133,680,84,1575,2025-08-23 11:31:09,
inv_000747,shelter_0036,item_00180,257,73,684,2025-08-22 21:46:10,2026-02-06 15:09:03.504272
inv_000748,shelter_0036,item_00194,614,25,1141,2025-09-06 01:59:55,
inv_000749,shelter_0037,item_00029,852,84,1298,2025-08-28 14:08:15,
inv_000750,shelter_0037,item_00138,825,40,1366,2025-08-22 11:21:58,
inv_000751,shelter_0037,item_00003,223,28,718,2025-09-07 03:24:19,2026-01-05 15:09:03.504684
inv_000752,shelter_0037,item_00111,219,45,1400,2025-08-21 12:55:30,2026-05-05 15:09:03.504759
inv_000753,shelter_0037,item_00136,260,85,614,2025-08-11 06:40:30,2026-06-16 15:09:03.504834
inv_000754,shelter_0037,item_00107,546,57,1932,2025-08-24 11:48:19,
inv_000755,shelter_0037,item_00024,971,24,1148,2025-08-30 08:48:09,
inv_000756,shelter_0037,item_00170,558,64,1472,2025-08-23 08:04:04,
inv_000757,shelter_0037,item_00070,699,41,1068,2025-08-12 04:44:54,
inv_000758,shelter_0037,item_00183,900,28,1243,2025-08-12 00:01:02,
inv_000759,shelter_0037,item_00072,486,57,1131,2025-08-30 17:41:02,
inv_000760,shelter_0037,item_00195,21,92,1740,2025-08-10 01:17:51,
inv_000761,shelter_0037,item_00026,35,94,611,2025-08-28 09:29:36,
inv_000762,shelter_0037,item_00130,707,95,990,2025-09-06 05:16:06,
inv_000763,shelter_0037,item_00118,259,80,1287,2025-09-04 11:03:37,
inv_000764,shelter_0037,item_00127,316,91,1934,2025-09-03 10:32:55,
inv_000765,shelter_0037,item_00047,371,97,749,2025-08-16 05:16:20,
inv_000766,shelter_0037,item_00011,547,40,1406,2025-08-28 13:44:13,
inv_000767,shelter_0037,item_00006,397,11,1304,2025-08-24 01:56:23,2026-02-15 15:09:03.505771
inv_000768,shelter_0037,item_00168,308,21,982,2025-09-05 03:40:45,
inv_000769,shelter_0038,item_00011,215,30,1398,2025-08-30 17:15:07,
inv_000770,shelter_0038,item_00161,646,50,1819,2025-08-15 17:50:30,
inv_000771,shelter_0038,item_00150,416,14,1061,2025-08-31 20:08:49,
inv_000772,shelter_0038,item_00114,887,20,1506,2025-08-27 07:25:17,
inv_000773,shelter_0038,item_00141,482,62,1181,2025-08-27 08:24:50,
inv_000774,shelter_0038,item_00178,734,64,705,2025-08-19 17:21:48,
inv_000775,shelter_0038,item_00037,844,30,1930,2025-09-02 18:00:37,
inv_000776,shelter_0038,item_00084,267,74,635,2025-09-01 02:09:43,
inv_000777,shelter_0038,item_00137,360,63,1733,2025-09-07 10:51:10,
inv_000778,shelter_0038,item_00033,746,80,1169,2025-08-20 16:38:18,
inv_000779,shelter_0038,item_00133,464,98,556,2025-09-05 22:28:41,
inv_000780,shelter_0038,item_00176,780,16,1813,2025-08-26 16:50:12,
inv_000781,shelter_0038,item_00101,656,33,1790,2025-08-23 17:19:14,
inv_000782,shelter_0038,item_00197,454,92,778,2025-08-28 01:41:43,2025-10-09 15:09:03.506747
inv_000783,shelter_0038,item_00008,410,35,1786,2025-08-10 15:15:55,
inv_000784,shelter_0038,item_00013,312,50,1679,2025-09-06 22:10:23,
inv_000785,shelter_0038,item_00070,84,24,823,2025-08-14 12:26:48,
inv_000786,shelter_0038,item_00177,255,76,1961,2025-08-16 09:55:44,
inv_000787,shelter_0038,item_00016,992,93,766,2025-08-15 12:27:22,
inv_000788,shelter_0039,item_00060,702,62,1154,2025-08-10 16:56:41,
inv_000789,shelter_0039,item_00030,462,71,773,2025-08-21 23:16:22,
inv_000790,shelter_0039,item_00171,266,32,1907,2025-08-10 19:31:44,
inv_000791,shelter_0039,item_00134,607,51,1077,2025-09-01 08:09:50,
inv_000792,shelter_0039,item_00008,203,20,1348,2025-08-17 06:15:19,
inv_000793,shelter_0039,item_00014,376,33,1305,2025-08-27 03:07:07,
inv_000794,shelter_0039,item_00032,897,58,1668,2025-08-21 22:14:41,
inv_000795,shelter_0039,item_00034,229,12,547,2025-08-26 19:51:21,
inv_000796,shelter_0039,item_00119,945,81,1825,2025-08-19 05:58:19,2026-08-17 15:09:03.507480
inv_000797,shelter_0039,item_00182,641,39,682,2025-09-07 21:45:27,
inv_000798,shelter_0039,item_00188,997,69,906,2025-08-30 18:02:13,
inv_000799,shelter_0039,item_00179,268,99,845,2025-08-11 17:51:33,
inv_000800,shelter_0039,item_00184,50,61,1765,2025-08-14 03:00:51,
inv_000801,shelter_0039,item_00114,439,86,1032,2025-08-30 16:57:39,
inv_000802,shelter_0039,item_00115,152,21,1253,2025-08-12 13:34:34,2026-01-03 15:09:03.507694
inv_000803,shelter_0039,item_00196,969,82,740,2025-09-06 11:19:55,
inv_000804,shelter_0039,item_00144,14,77,1391,2025-09-08 11:05:27,
inv_000805,shelter_0039,item_00098,791,68,1879,2025-08-20 10:26:36,
inv_000806,shelter_0039,item_00062,506,25,959,2025-08-16 11:49:06,
inv_000807,shelter_0039,item_00192,730,36,890,2025-08-21 21:46:06,
inv_000808,shelter_0039,item_00177,968,44,1089,2025-09-01 09:15:58,
inv_000809,shelter_0039,item_00158,764,73,1282,2025-08-11 03:21:50,
inv_000810,shelter_0039,item_00043,133,65,923,2025-08-31 00:12:27,
inv_000811,shelter_0039,item_00073,614,37,1079,2025-09-05 23:52:10,
inv_000812,shelter_0039,item_00063,744,96,887,2025-08-16 14:08:07,
inv_000813,shelter_0039,item_00055,428,33,1336,2025-08-28 21:51:04,
inv_000814,shelter_0039,item_00085,811,28,558,2025-08-16 05:41:26,
inv_000815,shelter_0039,item_00180,297,43,982,2025-08-27 03:14:38,2026-08-20 15:09:03.508138
inv_000816,shelter_0039,item_00191,461,41,1257,2025-08-14 16:29:51,2026-08-02 15:09:03.508174
inv_000817,shelter_0040,item_00040,469,20,521,2025-09-01 18:48:27,
inv_000818,shelter_0040,item_00017,480,27,1162,2025-08-24 00:46:18,
inv_000819,shelter_0040,item_00190,997,98,1314,2025-08-19 09:40:22,
inv_000820,shelter_0040,item_00143,703,37,1960,2025-08-15 16:03:30,
inv_000821,shelter_0040,item_00083,392,100,1366,2025-08-28 18:28:33,
inv_000822,shelter_0040,item_00034,753,86,1024,2025-08-12 09:17:40,
inv_000823,shelter_0040,item_00023,74,22,1640,2025-08-20 04:40:51,
inv_000824,shelter_0040,item_00124,60,16,1181,2025-08-16 00:35:17,
inv_000825,shelter_0040,item_00162,953,40,1464,2025-08-27 16:15:04,
inv_000826,shelter_0040,item_00126,930,55,1741,2025-08-12 11:33:41,
inv_000827,shelter_0040,item_00063,961,95,1725,2025-08-20 20:26:51,
inv_000828,shelter_0040,item_00057,726,15,510,2025-09-07 00:07:43,2026-02-14 15:09:03.508846
inv_000829,shelter_0040,item_00112,516,89,1280,2025-08-24 01:21:07,2026-03-11 15:09:03.508884
inv_000830,shelter_0040,item_00136,1000,60,1874,2025-08-21 14:22:24,2026-04-15 15:09:03.508920
inv_000831,shelter_0040,item_00168,135,81,584,2025-09-07 15:16:23,
inv_000832,shelter_0040,item_00140,594,32,1033,2025-09-03 07:36:51,
inv_000833,shelter_0040,item_00038,173,74,1509,2025-09-04 10:00:05,
inv_000834,shelter_0040,item_00146,952,53,1458,2025-08-22 04:30:27,2025-12-14 15:09:03.509061
inv_000835,shelter_0040,item_00119,91,50,1954,2025-08-22 14:44:17,2026-07-06 15:09:03.509093
inv_000836,shelter_0040,item_00177,443,28,1033,2025-08-17 03:13:12,
inv_000837,shelter_0040,item_00187,119,50,590,2025-08-31 23:00:25,
inv_000838,shelter_0040,item_00184,130,73,1075,2025-09-05 15:52:56,
inv_000839,shelter_0040,item_00175,765,56,1380,2025-09-06 10:59:08,
inv_000840,shelter_0040,item_00147,289,43,1755,2025-08-26 23:39:14,
inv_000841,shelter_0040,item_00096,849,43,1558,2025-08-17 04:04:53,
inv_000842,shelter_0040,item_00160,320,65,837,2025-08-21 10:01:50,
inv_000843,shelter_0040,item_00089,323,72,809,2025-08-30 09:05:03,
inv_000844,shelter_0040,item_00156,569,94,1803,2025-08-14 00:56:48,
inv_000845,shelter_0040,item_00018,817,66,608,2025-09-02 20:57:55,
inv_000846,shelter_0040,item_00169,193,29,611,2025-09-07 08:20:01,
inv_000847,shelter_0041,item_00159,187,14,1463,2025-08-22 11:25:36,2026-02-18 15:09:03.510020
inv_000848,shelter_0041,item_00199,167,100,1456,2025-09-06 07:08:33,
inv_000849,shelter_0041,item_00028,446,24,1513,2025-08-29 17:39:29,
inv_000850,shelter_0041,item_00080,41,66,1230,2025-08-22 09:03:33,
inv_000851,shelter_0041,item_00094,726,81,1493,2025-08-25 22:45:46,
inv_000852,shelter_0041,item_00117,468,73,730,2025-08-24 12:00:34,2025-12-22 15:09:03.510286
inv_000853,shelter_0041,item_00006,126,54,691,2025-09-07 23:26:26,2026-01-20 15:09:03.510326
inv_000854,shelter_0041,item_00095,889,46,869,2025-08-26 19:59:30,
inv_000855,shelter_0041,item_00063,854,31,1541,2025-08-26 19:38:10,
inv_000856,shelter_0041,item_00165,842,44,1653,2025-08-31 18:55:02,
inv_000857,shelter_0041,item_00156,912,94,1699,2025-09-03 05:56:05,
inv_000858,shelter_0041,item_00038,217,84,508,2025-08-15 06:16:15,
inv_000859,shelter_0041,item_00065,538,83,869,2025-08-18 01:03:38,
inv_000860,shelter_0041,item_00078,426,19,1004,2025-08-31 09:50:14,
inv_000861,shelter_0041,item_00085,786,73,1886,2025-08-19 00:03:55,
inv_000862,shelter_0041,item_00198,96,52,553,2025-08-14 22:22:18,
inv_000863,shelter_0041,item_00108,291,97,1893,2025-09-02 13:33:03,
inv_000864,shelter_0042,item_00162,403,57,1709,2025-08-23 14:34:29,
inv_000865,shelter_0042,item_00068,951,23,1162,2025-08-16 14:36:19,2025-12-25 15:09:03.511090
inv_000866,shelter_0042,item_00144,29,20,1442,2025-08-30 23:08:45,
inv_000867,shelter_0042,item_00164,850,100,1850,2025-08-14 19:11:52,
inv_000868,shelter_0042,item_00004,491,68,1786,2025-09-04 07:34:40,2026-02-22 15:09:03.511206
inv_000869,shelter_0042,item_00128,608,94,511,2025-08-20 17:28:04,
inv_000870,shelter_0042,item_00156,337,15,1843,2025-08-16 01:47:02,
inv_000871,shelter_0042,item_00015,637,67,1165,2025-08-16 16:09:52,
inv_000872,shelter_0042,item_00054,970,82,764,2025-08-23 05:12:39,
inv_000873,shelter_0042,item_00154,216,16,1818,2025-08-10 18:43:35,
inv_000874,shelter_0042,item_00014,289,51,613,2025-08-17 11:11:49,
inv_000875,shelter_0042,item_00093,761,19,1620,2025-08-19 23:38:12,
inv_000876,shelter_0042,item_00143,974,87,1281,2025-09-07 17:51:12,
inv_000877,shelter_0043,item_00178,408,42,864,2025-08-19 18:16:02,
inv_000878,shelter_0043,item_00110,245,61,682,2025-08-28 18:21:18,
inv_000879,shelter_0043,item_00190,21,36,833,2025-08-15 21:50:41,
inv_000880,shelter_0043,item_00068,397,61,1083,2025-09-01 17:29:40,2026-09-04 15:09:03.511855
inv_000881,shelter_0043,item_00135,770,93,815,2025-08-28 10:34:40,2025-12-08 15:09:03.511890
inv_000882,shelter_0043,item_00114,305,72,1385,2025-08-14 14:24:40,
inv_000883,shelter_0043,item_00133,753,49,1902,2025-09-01 01:02:06,
inv_000884,shelter_0043,item_00040,617,26,1235,2025-08-29 11:16:06,
inv_000885,shelter_0043,item_00076,681,22,1252,2025-08-22 18:27:01,
inv_000886,shelter_0043,item_00197,524,35,1502,2025-08-11 02:34:06,2026-05-24 15:09:03.512077
inv_000887,shelter_0043,item_00123,906,59,1475,2025-08-23 01:36:52,
inv_000888,shelter_0043,item_00006,274,82,1729,2025-08-11 14:15:39,2026-05-12 15:09:03.512145
inv_000889,shelter_0044,item_00125,774,64,1254,2025-08-23 03:14:11,
inv_000890,shelter_0044,item_00061,628,33,1389,2025-08-28 12:52:47,
inv_000891,shelter_0044,item_00004,645,64,690,2025-08-25 23:02:04,2025-10-28 15:09:03.512516
inv_000892,shelter_0044,item_00097,525,53,1449,2025-08-27 10:15:04,
inv_000893,shelter_0044,item_00154,692,38,1826,2025-08-14 10:50:33,
inv_000894,shelter_0044,item_00105,702,29,1514,2025-08-13 13:15:12,
inv_000895,shelter_0044,item_00159,539,90,1825,2025-08-17 13:29:28,2026-07-03 15:09:03.512718
inv_000896,shelter_0044,item_00059,85,47,1458,2025-09-05 10:46:48,
inv_000897,shelter_0044,item_00012,447,20,1478,2025-08-27 23:17:18,
inv_000898,shelter_0044,item_00178,307,29,761,2025-08-20 20:45:31,
inv_000899,shelter_0044,item_00056,700,48,1009,2025-09-03 03:06:00,
inv_000900,shelter_0044,item_00186,535,64,1105,2025-08-13 11:43:21,
inv_000901,shelter_0045,item_00001,48,80,656,2025-08-15 14:11:16,2025-10-31 15:09:03.513171
inv_000902,shelter_0045,item_00177,525,23,1545,2025-08-10 09:41:06,
inv_000903,shelter_0045,item_00049,435,62,693,2025-08-26 15:10:51,
inv_000904,shelter_0045,item_00045,475,94,1975,2025-08-09 22:46:54,
inv_000905,shelter_0045,item_00193,582,42,1227,2025-08-16 05:26:09,
inv_000906,shelter_0045,item_00063,260,84,667,2025-08-16 00:04:34,
inv_000907,shelter_0045,item_00013,787,74,533,2025-09-04 10:51:20,
inv_000908,shelter_0045,item_00166,116,94,1447,2025-09-07 21:48:52,
inv_000909,shelter_0045,item_00026,183,33,1304,2025-08-17 11:49:08,
inv_000910,shelter_0045,item_00082,46,20,1352,2025-08-11 11:15:43,
inv_000911,shelter_0045,item_00021,897,100,1109,2025-09-01 18:41:44,
inv_000912,shelter_0045,item_00123,321,85,1982,2025-08-23 19:18:05,
inv_000913,shelter_0045,item_00126,465,95,1421,2025-08-26 01:32:36,
inv_000914,shelter_0045,item_00173,638,43,1199,2025-09-07 03:49:38,
inv_000915,shelter_0045,item_00146,989,33,932,2025-08-26 22:30:42,2026-01-10 15:09:03.513684
inv_000916,shelter_0045,item_00084,80,87,1031,2025-08-17 20:52:30,
inv_000917,shelter_0045,item_00029,892,96,717,2025-09-04 03:51:20,
inv_000918,shelter_0045,item_00072,444,78,536,2025-08-16 04:14:28,
inv_000919,shelter_0045,item_00157,5,60,738,2025-08-31 02:31:47,
inv_000920,shelter_0045,item_00002,13,31,1843,2025-08-30 00:29:06,2026-06-09 15:09:03.513871
inv_000921,shelter_0045,item_00015,471,98,1329,2025-09-02 10:28:16,
inv_000922,shelter_0045,item_00068,889,94,1732,2025-09-02 00:09:40,2026-06-14 15:09:03.513936
inv_000923,shelter_0045,item_00024,310,89,1763,2025-08-22 21:06:40,
inv_000924,shelter_0045,item_00083,369,98,1879,2025-08-18 11:50:56,
inv_000925,shelter_0045,item_00182,986,98,1882,2025-08-19 15:28:55,
inv_000926,shelter_0045,item_00097,404,48,679,2025-08-19 20:02:47,
inv_000927,shelter_0045,item_00162,128,27,528,2025-08-25 02:03:01,
inv_000928,shelter_0045,item_00004,195,24,532,2025-08-22 11:53:31,2026-01-12 15:09:03.514141
inv_000929,shelter_0046,item_00158,214,71,1828,2025-08-20 04:00:03,
inv_000930,shelter_0046,item_00007,148,93,995,2025-08-20 18:13:51,
inv_000931,shelter_0046,item_00074,446,90,1603,2025-08-31 19:22:08,
inv_000932,shelter_0046,item_00155,195,21,1116,2025-08-19 00:37:31,2026-06-02 15:09:03.514597
inv_000933,shelter_0046,item_00142,151,70,1364,2025-08-16 02:19:58,
inv_000934,shelter_0046,item_00032,22,24,840,2025-08-31 00:19:50,
inv_000935,shelter_0046,item_00137,924,29,1938,2025-09-03 21:01:45,
inv_000936,shelter_0046,item_00185,455,72,1465,2025-08-20 02:44:57,
inv_000937,shelter_0046,item_00104,20,67,1698,2025-09-08 03:25:07,
inv_000938,shelter_0046,item_00043,248,35,1103,2025-08-29 22:25:29,
inv_000939,shelter_0047,item_00200,849,60,604,2025-09-06 17:06:53,
inv_000940,shelter_0047,item_00090,341,11,710,2025-08-18 17:08:46,
inv_000941,shelter_0047,item_00079,645,65,1351,2025-08-13 12:08:17,
inv_000942,shelter_0047,item_00199,868,73,1685,2025-08-26 08:46:12,
inv_000943,shelter_0047,item_00190,610,80,1095,2025-08-15 10:36:14,
inv_000944,shelter_0047,item_00118,37,72,1318,2025-08-11 14:59:39,
inv_000945,shelter_0047,item_00011,497,75,1710,2025-08-10 05:02:17,
inv_000946,shelter_0047,item_00078,742,88,1889,2025-08-16 07:52:41,
inv_000947,shelter_0047,item_00112,926,72,974,2025-08-28 01:07:55,2025-11-08 15:09:03.515894
inv_000948,shelter_0047,item_00161,540,12,1364,2025-08-09 16:47:58,
inv_000949,shelter_0047,item_00134,590,50,1633,2025-09-02 09:42:45,
inv_000950,shelter_0047,item_00163,65,44,1827,2025-08-31 00:58:45,
inv_000951,shelter_0047,item_00021,427,70,739,2025-08-17 15:32:45,
inv_000952,shelter_0047,item_00185,506,89,1823,2025-08-12 22:02:28,
inv_000953,shelter_0047,item_00060,355,67,1928,2025-08-22 03:06:47,
inv_000954,shelter_0047,item_00096,446,12,830,2025-08-19 00:50:21,
inv_000955,shelter_0047,item_00102,294,34,1461,2025-08-21 20:01:51,
inv_000956,shelter_0047,item_00103,352,66,975,2025-09-03 23:14:15,
inv_000957,shelter_0047,item_00174,519,38,1703,2025-08-28 08:08:05,
inv_000958,shelter_0047,item_00027,930,97,1194,2025-09-06 06:22:34,
inv_000959,shelter_0047,item_00023,943,87,1964,2025-08-28 04:58:45,
inv_000960,shelter_0047,item_00046,672,69,768,2025-08-26 07:05:06,
inv_000961,shelter_0047,item_00091,904,47,1980,2025-08-20 03:28:48,
inv_000962,shelter_0047,item_00064,728,59,1353,2025-09-02 17:52:10,
inv_000963,shelter_0047,item_00131,853,96,1836,2025-08-12 22:42:23,
inv_000964,shelter_0047,item_00100,752,56,1467,2025-08-27 03:58:12,
inv_000965,shelter_0047,item_00083,818,30,1773,2025-08-26 22:28:21,
inv_000966,shelter_0047,item_00106,212,46,1914,2025-09-01 18:12:00,
inv_000967,shelter_0048,item_00135,683,71,764,2025-08-21 16:49:17,2026-01-04 15:09:03.517921
inv_000968,shelter_0048,item_00058,204,30,1740,2025-08-15 00:56:23,
inv_000969,shelter_0048,item_00071,503,22,1351,2025-08-10 21:50:44,
inv_000970,shelter_0048,item_00114,965,73,1121,2025-08-26 22:01:59,
inv_000971,shelter_0048,item_00018,240,36,1640,2025-08-18 10:37:52,
inv_000972,shelter_0048,item_00090,48,12,1234,2025-08-09 20:09:44,
inv_000973,shelter_0048,item_00089,902,43,1231,2025-09-05 19:57:54,
inv_000974,shelter_0048,item_00172,693,30,857,2025-09-06 04:40:46,
inv_000975,shelter_0048,item_00005,847,74,565,2025-09-05 18:56:11,2025-11-09 15:09:03.518454
inv_000976,shelter_0048,item_00187,345,65,733,2025-08-19 01:48:45,
inv_000977,shelter_0048,item_00012,632,39,747,2025-08-12 19:27:21,
inv_000978,shelter_0048,item_00052,575,38,1496,2025-09-05 15:04:13,
inv_000979,shelter_0049,item_00129,348,55,595,2025-08-31 15:08:20,
inv_000980,shelter_0049,item_00153,788,81,1047,2025-08-20 09:46:40,
inv_000981,shelter_0049,item_00026,917,29,1913,2025-08-11 02:28:39,
inv_000982,shelter_0049,item_00006,894,75,1737,2025-09-06 05:19:12,2025-11-30 15:09:03.519368
inv_000983,shelter_0049,item_00135,723,16,1396,2025-08-27 04:09:20,2026-05-30 15:09:03.519432
inv_000984,shelter_0049,item_00111,985,24,716,2025-08-12 03:25:54,2026-08-16 15:09:03.519485
inv_000985,shelter_0049,item_00147,624,23,1651,2025-09-01 18:05:30,
inv_000986,shelter_0049,item_00089,42,74,715,2025-08-19 19:20:37,
inv_000987,shelter_0049,item_00184,171,90,741,2025-08-20 22:32:39,
inv_000988,shelter_0049,item_00042,891,36,1240,2025-09-01 07:19:47,
inv_000989,shelter_0049,item_00021,160,47,1950,2025-08-31 10:36:50,
inv_000990,shelter_0049,item_00192,452,74,1520,2025-08-20 16:28:54,
inv_000991,shelter_0049,item_00085,750,22,815,2025-08-14 18:00:33,
inv_000992,shelter_0049,item_00117,662,56,1185,2025-08-15 22:49:12,2025-12-17 15:09:03.519921
inv_000993,shelter_0049,item_00002,125,35,1399,2025-09-08 08:31:58,2026-05-08 15:09:03.519976
inv_000994,shelter_0049,item_00040,787,10,1002,2025-09-01 18:07:13,
inv_000995,shelter_0049,item_00069,854,70,1199,2025-08-18 23:44:39,
inv_000996,shelter_0049,item_00032,293,74,850,2025-08-22 23:43:55,
inv_000997,shelter_0050,item_00135,272,57,1964,2025-08-13 18:55:22,2026-05-08 15:09:03.520628
inv_000998,shelter_0050,item_00042,369,90,1861,2025-08-24 17:53:21,
inv_000999,shelter_0050,item_00160,251,29,1584,2025-09-03 17:43:32,
inv_001000,shelter_0050,item_00046,431,39,782,2025-08-26 03:08:46,
inv_001001,shelter_0050,item_00175,821,64,1346,2025-08-12 03:21:08,
inv_001002,shelter_0050,item_00125,940,62,1439,2025-08-17 09:27:30,
inv_001003,shelter_0050,item_00192,974,76,1897,2025-08-31 15:56:45,
inv_001004,shelter_0050,item_00005,370,13,1406,2025-08-27 17:51:54,2025-12-21 15:09:03.520910
inv_001005,shelter_0050,item_00036,788,11,1969,2025-09-08 01:49:04,
inv_001006,shelter_0050,item_00004,825,76,642,2025-08-10 22:22:31,2025-11-20 15:09:03.520984
inv_001007,shelter_0050,item_00177,346,50,1322,2025-09-04 03:23:08,
inv_001008,shelter_0050,item_00142,790,31,1388,2025-08-16 21:11:18,
inv_001009,shelter_0051,item_00095,402,14,1852,2025-08-29 15:08:10,
inv_001010,shelter_0051,item_00154,944,92,809,2025-09-05 01:05:08,
inv_001011,shelter_0051,item_00181,924,83,618,2025-08-10 12:44:54,
inv_001012,shelter_0051,item_00117,646,94,1564,2025-08-09 15:27:08,2026-03-08 15:09:03.521576
inv_001013,shelter_0051,item_00108,429,61,1894,2025-09-08 02:56:04,
inv_001014,shelter_0051,item_00159,717,80,1123,2025-08-12 11:38:55,2026-03-17 15:09:03.521655
inv_001015,shelter_0051,item_00077,931,54,516,2025-09-01 13:09:03,
inv_001016,shelter_0051,item_00087,846,45,1580,2025-08-16 22:46:46,
inv_001017,shelter_0051,item_00118,625,28,1934,2025-08-18 00:30:09,
inv_001018,shelter_0051,item_00096,413,67,1818,2025-08-10 23:12:46,
inv_001019,shelter_0051,item_00192,210,79,1778,2025-09-05 20:30:04,
inv_001020,shelter_0052,item_00014,667,66,1928,2025-09-01 19:34:56,
inv_001021,shelter_0052,item_00098,353,93,1328,2025-08-13 18:38:20,
inv_001022,shelter_0052,item_00073,794,35,1117,2025-08-17 05:37:43,
inv_001023,shelter_0052,item_00008,86,14,1600,2025-08-15 12:24:14,
inv_001024,shelter_0052,item_00130,342,59,1985,2025-09-03 23:50:43,
inv_001025,shelter_0052,item_00099,736,26,1565,2025-09-06 23:57:36,
inv_001026,shelter_0052,item_00165,553,46,937,2025-08-23 04:31:54,
