shelter_id,manager_id,shelter_name,disaster_type,status,address,latitude,longitude,total_capacity,current_occupancy,occupancy_rate,has_disabled_facility,has_pet_zone,amenities,contact_person,contact_phone,contact_email,total_requests,fulfilled_requests,pending_requests,created_at,updated_at
SH_000545,user_000000,용산2차서한화성아파트 지하주차장 1층,지진,운영중,"대구광역시 달서구 용산큰못길 30 (용산동, 용산2차서한화성아파트)",35.86,128.52805555555557,9539,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000546,user_000000,용산2차우방타운 지하주차장 1층,지진,운영중,"대구광역시 달서구 용산서로 38 (용산동, 용산2차우방타운)",35.85777777777778,128.52611111111113,6640,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000547,user_000000,용산청구타운 지하주차장 1층,지진,운영중,"대구광역시 달서구 용산서로 22 (용산동, 용산청구타운)",35.85777777777778,128.5275,9343,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000548,user_000000,용산보성타운 지하주차장 1층,지진,운영중,"대구광역시 달서구 용산서로 37 (용산동, 용산보성타운)",35.85666666666667,128.5263888888889,10600,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000549,user_000000,용산법조빌딩,지진,운영중,"대구광역시 달서구 장산남로 21 (용산동, 법조빌딩)",35.85166666666667,128.52805555555557,200,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000550,user_000000,도시철도 반고개역 지하1층~3층,지진,운영중,"대구광역시 달서구 달구벌대로 지하1900, 대구지하철2호선 반고개역 (두류동)",35.86222222222222,128.5727777777778,2751,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000551,user_000000,책임크레텍 지하1층,지진,운영중,"대구광역시 중구 달성로 100, 크레텍책임(주) 101동 지하1층 (인교동)",35.87416666666667,128.5825,299,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000552,user_000000,드림상호저축은행 지하1층,지진,운영중,"대구광역시 중구 국채보상로 645 (동인동2가, 드림상호저축은행)",35.87027777777778,128.6013888888889,4449,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000553,user_000000,대구광역시 중구청 지하1층~2층,지진,운영중,"대구광역시 중구 국채보상로139길 1 (동인동2가, 중구청)",35.86944444444445,128.60611111111112,2989,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000554,user_000000,동인삼정그린코아 지하1층~2층,지진,운영중,"대구광역시 중구 동덕로30길 53 (동인동4가, 동인동삼정그린코아아파트)",35.8675,128.60694444444445,7980,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000555,user_000000,대구광역시청 지하1층,지진,운영중,"대구광역시 중구 공평로 88 (동인동1가, 대구광역시청)",35.87138888888889,128.6011111111111,1955,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000556,user_000000,MS재건병원 지하1층,지진,운영중,"대구광역시 중구 동덕로 194, MS재건병원 (동인동1가)",35.871944444444445,128.605,956,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000557,user_000000,KT대구지사 지하1층,지진,운영중,"대구광역시 중구 동덕로 167 (동인동2가, KT 대구지사(동인동우체국))",35.86972222222222,128.6036111111111,13555,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000558,user_000000,삼승슈퍼타워 지하1층,지진,운영중,"대구광역시 중구 신암로 6 (동인동1가, 삼승슈퍼타워아파트)",35.87305555555555,128.6052777777778,3481,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000559,user_000000,국채보상공원 지하주차장 1층~3층,지진,운영중,대구광역시 중구 공평로10길 25-0 (동인동2가),35.86833333333333,128.60166666666666,25103,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000560,user_000000,남산그린타운 지하주차장 1층~2층,지진,운영중,"대구광역시 중구 달구벌대로 1950 (남산동, 남산그린타운)",35.862500000000004,128.57805555555555,31846,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000561,user_000000,남산휴먼시아1단지 지하주차장 1층~2층,지진,운영중,"대구광역시 중구 달구벌대로 1960 (남산동, 남산휴먼시아1단지아파트)",35.862500000000004,128.57833333333332,14129,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000562,user_000000,청라 센트럴파크 지하주차장 1층~2층,지진,운영중,"대구광역시 중구 달구벌대로 1970(남산동, 청라 센트럴파크)",35.86388888888889,128.57972222222222,15116,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000563,user_000000,보성황실아파트 지하주차장 1층,지진,운영중,"대구광역시 중구 남산로13길 17 (남산동, 보성황실아파트)",35.861666666666665,128.58138888888888,12735,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000564,user_000000,남산어린이공원,폭염,운영중,"대구광역시 중구 남산로1길 42 (남산동, 남산4동주민센터)",35.858333333333334,128.58055555555555,542,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000565,user_000000,대구역센트럴자이 지하1층~2층,지진,운영중,"대구광역시 중구 서성로 99, 지하1층 (수창동, 대구역센트럴자이)",35.87583333333333,128.58777777777777,46658,0,0,False,False,,최고관리자,053-661-2250,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000566,user_000000,대건고등학교 지하1층,지진,운영중,"대구광역시 달서구 월곡로94길 46, 대건중,고등학교 (월성동)",35.83416666666667,128.5277777777778,2815,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000567,user_000000,장수탕,해일,운영중,대구광역시 달서구 와룡로5길 41 (본동),35.834722222222226,128.53444444444443,250,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000568,user_000000,파라다이스웨딩 지하 1층(주차장),지진,운영중,"대구광역시 달서구 구마로 52 (본동, 파라다이스웨딩컨벤션)",35.83694444444445,128.53333333333336,2260,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000569,user_000000,삼성공업 지하1층,지진,운영중,대구광역시 달서구 성서공단로58길 30(월암동),35.833333333333336,128.51388888888889,400,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000570,user_000000,달서우체국 지하1층,지진,운영중,"대구광역시 달서구 학산로 65, 대구달서우체국 (월성동)",35.830555555555556,128.53444444444443,281,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000571,user_000000,삼화아파트내 민방위 비상급수시설,한파,운영중,"대구광역시 동구 화랑로11길 45 (신천동, 삼화아파트)",35.87361111111111,128.63055555555556,300,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000572,user_000000,신기동 안심주공3단지내 민방위 비상급수시설,지진,운영중,"대구광역시 동구 율하동로 76 (신기동, 안심주공3단지임대아파트)",35.86527777777778,128.70444444444442,212,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000573,user_000000,율하동 안심주공1단지내 민방위 비상급수시설,지진,운영중,"대구광역시 동구 안심로22길 3 (율하동, 안심주공1단지임대아파트)",35.865833333333335,128.69805555555556,246,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000574,user_000000,율하체육공원 민방위 비상급수시설,지진,운영중,대구광역시 동구 금호강변로 278 (율하동),35.86,128.69416666666666,390,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000575,user_000000,봉무동 청구새들마을내 민방위 비상급수시설,지진,운영중,대구광역시 동구 팔공로 322-5 (봉무동),35.928888888888885,128.64222222222222,200,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000576,user_000000,동구아양아트센터 민방위 비상급수시설,폭염,운영중,"대구광역시 동구 효동로2길 24 (효목동, 아양아트센터)",35.87972222222222,128.65194444444444,100,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000577,user_000000,태왕메트로시티내(지하502호) 민방위 비상급수시설,한파,운영중,"대구광역시 동구 동북로 500 (효목동, 태왕메트로시티)",35.880833333333335,128.64027777777778,300,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000578,user_000000,태왕메트로시티내(지하501호) 민방위 비상급수시설,한파,운영중,"대구광역시 동구 동북로 500 (효목동, 태왕메트로시티)",35.880833333333335,128.64027777777778,200,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000579,user_000000,(구)효목가압장내 민방위 비상급수시설,한파,운영중,대구광역시 동구 효신로16길 120 (효목동),35.88055555555555,128.63583333333332,700,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000580,user_000000,수도산밑 용계동 민방위 비상급수시설,한파,운영중,대구광역시 동구 용계로6길 5 (용계동),35.876111111111115,128.69861111111112,500,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000581,user_000000,신세계휴랜드(1호공) 비상급수시설,지진,운영중,"대구광역시 동구 화랑로91길 14, 신세계사우나 (용계동)",35.87694444444445,128.67472222222221,500,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000582,user_000000,신세계휴랜드(2호공) 비상급수시설,지진,운영중,"대구광역시 동구 화랑로91길 14, 신세계사우나 (용계동)",35.87694444444445,128.67472222222221,130,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000583,user_000000,신천가람아파트내 민방위 비상급수시설,지진,운영중,대구광역시 동구 신암로16길 16 (신암동),35.876111111111115,128.60944444444445,576,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000584,user_000000,신천자이아파트내 민방위 비상급수시설,폭염,운영중,대구광역시 동구 신암로16길 25 (신천동),35.87722222222222,128.61111111111111,300,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000585,user_000000,지저동 K-2 양수장내 민방위 비상급수시설,한파,운영중,대구광역시 동구 아양로 352 (입석동),35.894999999999996,128.64555555555555,1500,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000586,user_000000,지저동 K-2보급창내 민방위 비상급수시설,폭염,운영중,대구광역시 동구 아양로 352 (입석동),35.894999999999996,128.64555555555555,500,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000587,user_000000,신암공원내 민방위 비상급수시설,한파,운영중,대구광역시 동구 신암북로11길 54-2 (신암동),35.89055555555556,128.62194444444447,400,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000588,user_000000,둔산경로당옆 민방위 비상급수시설,한파,운영중,대구광역시 동구 둔산로51길 140 (둔산동),35.89833333333333,128.67222222222222,706,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000589,user_000000,우방강촌마을내 민방위 비상급수시설,지진,운영중,"대구광역시 동구 화랑로80길 8 (방촌동, 우방강촌마을)",35.87694444444445,128.6638888888889,150,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000590,user_000000,반야월지하철역건물 지하1층,지진,운영중,대구광역시 동구 안심로 지하 261 (동호동),35.86611111111111,128.7136111111111,6509,0,0,False,False,,최고관리자,053-662-4030,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000591,user_000000,신서롯데캐슬레전드아파트 지하주차장1층,지진,운영중,대구광역시 동구 안심로73길 22-0 (신서동),35.87027777777778,128.7252777777778,6752,0,0,False,False,,최고관리자,053-662-4030,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000592,user_000000,신일해피트리아파트 지하주차장1층,지진,운영중,대구광역시 동구 반야월로 370-0 (신서동),35.870555555555555,128.72916666666666,6414,0,0,False,False,,최고관리자,053-662-4030,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000593,user_000000,각산푸르지오1단지아파트 지하주차장1층,지진,운영중,대구광역시 동구 경안로 824-0 (각산동),35.87555555555556,128.71638888888887,5181,0,0,False,False,,최고관리자,053-662-4030,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000594,user_000000,각산푸르지오2단지아파트 지하주차장1층,지진,운영중,대구광역시 동구 경안로 822-0 (각산동),35.875277777777775,128.7161111111111,6501,0,0,False,False,,최고관리자,053-662-4030,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000595,user_000000,각산태영데시앙아파트 지하주차장1층,지진,운영중,대구광역시 동구 반야월북로 123-0 (각산동),35.873333333333335,128.7108333333333,9152,0,0,False,False,,최고관리자,053-662-4030,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000596,user_000000,신서동퀸덤아파트 지하주차장1층,지진,운영중,대구광역시 동구 신서로 72-0 (신서동),35.87444444444444,128.72555555555556,4570,0,0,False,False,,최고관리자,053-662-4030,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000597,user_000000,신서화성파크드림아파트 지하주차장1층,지진,운영중,대구광역시 동구 반야월북로 221-0 (신서동),35.87305555555555,128.72194444444446,10189,0,0,False,False,,최고관리자,053-662-4030,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000598,user_000000,비둘기아파트내 민방위 비상급수시설,한파,운영중,"대구광역시 동구 효동로15길 25 (효목동, 비둘기아파트)",35.882222222222225,128.64138888888888,300,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000599,user_000000,신서동 금강어린이공원내 비상급수시설,한파,운영중,"대구광역시 동구 금강로16길 2 (신서동, 신서성당)",35.86416666666667,128.73,300,0,0,False,False,,최고관리자,053-662-2640,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000600,user_000000,동대구우체국건물 지하1층~2층,지진,운영중,"대구광역시 동구 동촌로 1 (입석동, 동대구우체국)",35.89222222222222,128.64416666666665,11216,0,0,False,False,,최고관리자,053-662-2710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000601,user_000000,동구보건소건물 지하1층,지진,운영중,"대구광역시 동구 동촌로 79 (검사동, 동구보건소)",35.88805555555555,128.6511111111111,1212,0,0,False,False,,최고관리자,053-662-2710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000602,user_000000,동촌동지하철역건물 지하1층~2층,지진,운영중,"대구광역시 동구 해동로 지하 197 (검사동, 동촌역)",35.88583333333333,128.65055555555557,12000,0,0,False,False,,최고관리자,053-662-2710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000603,user_000000,상인청구아파트 지하1층 주차장,지진,운영중,"대구광역시 달서구 상인로 105 (상인동, 상인청구아파트)",35.816111111111105,128.54527777777778,6295,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000604,user_000000,동서아파트 지하1층 주차장,지진,운영중,"대구광역시 달서구 상인서로 39 (상인동, 상인동서아파트)",35.81361111111111,128.54416666666665,2471,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000605,user_000000,상인우방아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 상인서로 65 (상인동, 상인우방타운)",35.81527777777777,128.5425,2487,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000606,user_000000,상인화성하이츠 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 월배로 245 (상인동, 상인화성하이츠)",35.82083333333334,128.5402777777778,1835,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000607,user_000000,상인자이아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 상원로 142 (상인동, 상인자이)",35.821111111111115,128.53055555555557,2680,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000608,user_000000,대성스카이렉스 지하1~8층 지하주차장,지진,운영중,"대구광역시 달서구 월배로 183 (상인동, 상인대성스카이렉스)",35.81805555555556,128.53333333333333,1469,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000609,user_000000,상인역이편한세상2단지 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 월서로3길 15 (상인동, 상인역e-편한세상2단지)",35.819722222222225,128.535,5201,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000610,user_000000,상인화성파크드림 1단지 지하1층 주차장,지진,운영중,"대구광역시 달서구 송현로7길 10 (상인동, 상인화성파크드림1단지아파트)",35.82194444444445,128.54555555555555,7380,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000611,user_000000,상인 화성파크드림 2단지 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 송현로7길 9 (상인동, 상인화성파크드림2단지아파트)",35.82083333333334,128.54833333333332,7681,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000612,user_000000,동화태왕한양아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 상인서로 94 (상인동, 동화,태왕,한양,상인타운)",35.81861111111112,128.54194444444445,8250,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000613,user_000000,현대동방아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 상인서로 85 (상인동, 상인동방현대아파트)",35.81722222222223,128.54055555555556,6795,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000614,user_000000,상인서한아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 상인서로 51 (상인동, 상인서한타운)",35.81472222222222,128.54361111111112,5000,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000615,user_000000,상인보성아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 상인서로 75 (상인동, 상인보성아파트)",35.816111111111105,128.5413888888889,1339,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000616,user_000000,상인영남화성아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 상인서로 76 (상인동, 상인영남화성타운)",35.8175,128.54333333333332,7527,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000617,user_000000,상인역이편한세상1단지 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 월서로 14 (상인동, 상인역e-편한세상1단지)",35.82166666666667,128.5336111111111,4503,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000618,user_000000,신일해피트리아파트 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 월서로 31 (상인동, 상인동신일해피트리)",35.81944444444445,128.53222222222223,2781,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000619,user_000000,상인 KCC스위첸 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 월배로39길 26 (상인동, 상인KCC스위첸)",35.82,128.5336111111111,1292,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000620,user_000000,월촌화성타운 지하1층 지하주차장,지진,운영중,"대구광역시 달서구 송현로7길 41 (상인동, 월촌화성타운)",35.81916666666667,128.54777777777778,6060,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000621,user_000000,월명공원,한파,운영중,대구광역시 달서구 월곡로 410 (월성동),35.82805555555556,128.5288888888889,190,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000622,user_000000,월성주공4단지,해일,운영중,"대구광역시 달서구 구마로14남길 55 (월성동, 월성주공4단지)",35.8325,128.53305555555556,300,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000623,user_000000,달서경찰서 지하1층,지진,운영중,"대구광역시 달서구 학산로 55, 대구달서경찰서 (월성동)",35.830555555555556,128.5336111111111,979,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000624,user_000000,달서소방서 지하1층,지진,운영중,"대구광역시 달서구 학산로 75 (월성동, 달서소방서)",35.83111111111111,128.53472222222223,1560,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000625,user_000000,효성중학교 지하1층,지진,운영중,"대구광역시 달서구 월곡로94길 48, 효성중·여자고등학교 (월성동)",35.83527777777778,128.5277777777778,2895,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000626,user_000000,달서구청 민방위교육장 지하1층,지진,운영중,"대구광역시 달서구 학산로 45 (월성동, 달서구청)",35.82944444444445,128.53333333333333,1007,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000627,user_000000,월성서한이다음 지하주차장 1층,지진,운영중,"대구광역시 달서구 학산로 15 (월성동, 월성서한이다음)",35.827222222222225,128.53111111111113,6783,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000628,user_000000,월성동서아파트 지하주차장 1층,지진,운영중,"대구광역시 달서구 학산로7길 5 (월성동, 월성동서타운)",35.82916666666667,128.53222222222223,2855,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000629,user_000000,월성보성아파트2단지 지하주차장 1층,지진,운영중,"대구광역시 달서구 학산로7길 27 (월성동, 월성보성아파트2단지)",35.83083333333334,128.53111111111113,8255,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000630,user_000000,시설안전관리본부 지하1층,지진,운영중,대구광역시 달서구 성서공단로 58(대천동),35.834722222222226,128.48888888888888,1856,0,0,False,False,,최고관리자,053-667-2890,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000631,user_000000,강변2차아파트 지하주차장1층~2층,지진,운영중,"대구광역시 동구 동촌로56길 36 (방촌동, 강변아파트)",35.87777777777778,128.66944444444442,580,0,0,False,False,,최고관리자,053-662-3660,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000632,user_000000,KT 동촌빌딩건물 지하1층,지진,운영중,"대구광역시 동구 동촌로 63 (입석동, KT)",35.88916666666667,128.64944444444444,1001,0,0,False,False,,최고관리자,053-662-2710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000633,user_000000,동촌화성타운아파트 지하주차장1층,지진,운영중,"대구광역시 동구 동촌로6길 3 (입석동, 동촌화성타운)",35.88972222222222,128.64583333333331,671,0,0,False,False,,최고관리자,053-662-2710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000634,user_000000,홈플러스동촌점건물 지하1층,지진,운영중,"대구광역시 동구 동촌로 127 (검사동, 홈플러스)",35.88611111111111,128.65555555555557,11515,0,0,False,False,,최고관리자,053-662-2710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000635,user_000000,동구청건물 지하1층,지진,운영중,"대구광역시 동구 아양로 207 (신암동, 동구청)",35.88611111111111,128.63583333333332,523,0,0,False,False,,최고관리자,053-662-3010,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000636,user_000000,금사리하이빌아파트 지하주차장1층,지진,운영중,"대구광역시 동구 해동로 254 (검사동, 금사리하이빌)",35.88388888888889,128.65611111111113,751,0,0,False,False,,최고관리자,053-662-2710,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000637,user_000000,큰고개오거리지하도건물 지하1층,지진,운영중,대구광역시 동구 아양로 지하 189-1 (신암동),35.88583333333333,128.6338888888889,186,0,0,False,False,,최고관리자,053-662-3010,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
SH_000638,user_000000,동화해오름타운아파트 지하주차장1층,지진,운영중,대구광역시 동구 동호로 89-0 (신서동),35.86805555555556,128.72583333333333,6750,0,0,False,False,,최고관리자,,,0,0,0,2025-09-16T12:44:39.840856,2025-09-16T12:44:39.840856
